Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.36058013200759886,0.0006281819573413202,0.025063558353540308,999.0,0.0,0.0,93512.0,0.0,0.0,0.0,0.0,0.0,0.0,73,73,0.0038375043869018554,1.7100317229756002e-05,0.0041352529825581415,924.0,0.0,0.0,0.12969873189926148,0.00018534324703420562,0.013614082673254398,33000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.4668074822425842,0.0010750721568325559,0.03278829298442595,999.0,0.0,0.0,124116.64,103690.71040000001,322.010419707189,0.0,0.0,0.0,0.0,73,73,0.007131609916687012,2.856897907920484e-05,0.005344995704320523,1689.3,1127918.6699999997,1062.035154785377,0.14708470344543456,0.0003410674785845004,0.018468012307351876,38700.0,310000.0,556.7764362830022
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.7089052772521973,0.002752915238289825,0.052468230752426036,999.0,0.0,0.0,189179.58,690829.6236,831.1616109999306,0.0,0.0,0.0,0.0,73,73,0.011499323844909669,6.743600741426688e-05,0.00821194297436769,2980.3,3135003.1500000004,1770.594010494783,0.18104677200317382,0.0004510672724586585,0.021238344390716018,48350.0,907500.0,952.6279441628825
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.41982986927032473,0.005666466981398912,0.07527593892738178,205.13,2092.4331,45.743120794279,109218.62,295730312.2156,17196.81110600451,109020.0,295919600.0,17202.313797858704,1.0,73,73,0.020090222358703613,0.00018151225746976252,0.013472648494997653,5337.86,8350589.060399998,2889.7385799410986,0.2619487357139587,0.0007837197666602324,0.02799499538596555,68310.0,7073900.0,2659.6804319316257
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.3717486572265625,0.001231398111417866,0.035091282555897926,61.06,32.2964,5.682992169623322,101597.14,30755583.700400006,5545.7716956614795,101130.0,30653100.0,5536.524180386102,1.0,73,73,0.0427465295791626,0.0004355695756303476,0.02087030367844099,11776.66,25548825.3644,5054.584588707563,0.3616409969329834,0.0012110751786611675,0.03480050543686352,98680.0,28677600.0,5355.147056804322
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,1.9915711426734923,0.7435167160517457,0.8622741536493749,200.2,7238.52,85.07949224108005,594721.94,63811833170.5964,252610.04170578095,594210.0,63818165900.0,252622.5759903497,1.0,73,73,0.1517382073402405,0.01834226063194939,0.1354336022999809,46549.42,1754024361.5436,41881.0740256694,1.50674987077713,0.245654052036993,0.49563499880153034,450600.0,21411360000.0,146326.21091246777
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,2.6253862094879152,2.1697301825268713,1.4730004014007843,237.33,16199.081099999996,127.27561078227045,704462.56,142449557542.6464,377424.90318293305,704090.0,142512921900.0,377508.836850212,1.0,73,73,0.21682844400405885,0.01842064176054702,0.1357226648741728,59863.26,1419884742.4524002,37681.35802293225,1.6061870098114013,0.11857244167024193,0.3443434937242781,435550.0,7593367500.0,87139.9305714665
Model-free Dijkstra,True,False,0.0017537546157836913,7.1603655983153665e-06,0.0026758859464325766,213.0,0.0,0.0,2360.0,0.0,0.0,656.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.023654181957244873,1.5632689967395665e-05,0.003953819668041989,56.0,0.0,0.0,38776.0,0.0,0.0,37072.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.030515718460083007,1.8685805564473412e-05,0.004322708128531629,74.0,0.0,0.0,50692.0,0.0,0.0,48988.0,0.0,0.0,1.0,73,73,,,,,,,,,,,,
