Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",TRUE,0.047661113739013675,5.3171395597928494e-06,0.002305892,2999,0,0,15213.5,102.85,10.141498903022176,0,0,0,0,6,6,0.000992378,1.0695405055432476e-10,1.0341859143999436e-05,39.4,1.44,1.2,0.003244138,1.428757451549245e-07,0.000377989,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",TRUE,0.048464441,2.9668537558791283e-06,0.001722456,2999,0,0,15174,17.2,4.147288270665544,0,0,0,0,6,6,0,,0,39.6,3.2399999999999998,1.8,0.003419638,4.291713366910699e-07,0.000655112,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",TRUE,0.05209229,1.2347294926371433e-05,0.003513872,2999,0,0,15185,6170.4,78.55189367545508,0,0,0,0,6,6,0.000974417,6.630216375924647e-10,2.574920654296875e-05,39,0,0,0.003537726,2.1869827889986482e-07,0.000467652,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",TRUE,0.010634732246398926,2.6826376984558916e-05,0.005179419,597.6,84518.04,290.71986516232425,3200.9,2361440.69,1536.6979826888562,3200,2360000,1536.2291495737215,1,6,7,0.000956535,0,0,39.5,1.05,1.024695077,0.003874445,2.142942346381461e-06,0.001463879,1200,360000,600,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",TRUE,0.017591142654418947,7.549302419192828e-05,0.008688672,794.7,174771.01,418.0562282755754,5703,8211204.8,2865.5199877160167,5700,8210000,2865.3097563788806,1,6,6,0.001000563,3.915879965966774e-13,6.25769923052137e-07,50.5,94.25,9.708243919,0.003339672,4.370391957309038e-07,0.000661089,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",TRUE,0.012163019180297852,4.1291688150977284e-05,0.006425861,568.6,110013.04000000001,331.6821369926334,4103.7,5489266.41,2342.9183532509196,4100,5490000,2343.074902771996,1,6,6,0,,0,47.5,65.05,8.065358020571685,0.003038669,4.0547482115016466e-07,0.000636769,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",TRUE,0.009458017,8.992923894538762e-05,0.009483103,407.9,202550.49,450.05609650353585,3002.1,10202402.09,3194.1199241731674,3000,10200000,3193.743884534262,1,6,6,0.001169801,3.075003007779742e-08,0.000175357,47.4,68.64000000000001,8.284926070883193,0.003455472,3.4641917693534204e-07,0.000588574,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",TRUE,0.005288386,1.1985933741129885e-05,0.003462071,214.9,21982.890000000003,148.26628072491738,1602.9,1039922.0899999999,1019.7657034829127,1600,1040000,1019.803902718557,1,6,6,0.000999928,0,0,48,61,7.810249675906654,0.003376436,3.907369182343245e-07,0.00062509,1000,0,0,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",TRUE,0.009051967,5.7661101528196924e-05,0.007593491,261.6,47419.240000000005,217.7595922112273,2905.5,5885313.25,2425.966456899188,2900,5890000,2426.9322199023195,1,6,6,0.001014352,1.2825296380469808e-10,1.1324882507324219e-05,52.8,413.16,20.32633759436264,0.003490996,1.4629793446374607e-06,0.001209537,1100,90000,300,1
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",TRUE,0.003723764,9.780269033399237e-07,0.000988952,111.4,2001.44,44.73745634253248,1306.9,208708.08999999997,456.84580549677804,1300,210000,458.2575695,1,6,6,0.000998735,0,0,54.4,251.43999999999997,15.856859714331838,0.00344882,4.2957608684446316e-07,0.000655421,1000,0,0,1
