Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.033113956451416016,1.2592706411851395e-06,0.0011221722867657798,2999.0,0.0,0.0,12061.5,21.05,4.588027898781785,0.0,0.0,0.0,0.0,5,5,0.001041412353515625,0.0,0.0,14.0,0.0,0.0,0.0025153875350952147,4.57106444287092e-07,0.000676096475576594,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.03329856395721435,1.8487345420226119e-06,0.0013596817796906054,2999.0,0.0,0.0,12049.9,16.490000000000002,4.060788100849391,0.0,0.0,0.0,0.0,5,5,0.0009999275207519531,0.0,0.0,14.0,0.0,0.0,0.0026345252990722656,5.061488423052651e-07,0.0007114413836046264,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.03523287773132324,4.469178727504186e-06,0.0021140432179840097,2999.0,0.0,0.0,12052.6,32.04,5.660388679233963,0.0,0.0,0.0,0.0,5,5,,,,14.0,0.0,0.0,0.0032294511795043944,9.880480894253198e-07,0.000994006081181257,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.015181660652160645,0.0003231767069593161,0.017977116202531375,1070.5,1593905.25,1262.4996039603338,4317.2,25671153.759999998,5066.670875436848,1000.0,0.0,0.0,0.7,5,5,,,,14.0,0.0,0.0,0.0036081552505493166,8.908869068591231e-07,0.0009438680558526828,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.0030487775802612305,2.05812446552045e-07,0.0004536655668573988,184.4,24.84,4.983974317750845,1001.7,1.8099999999999998,1.345362404707371,1000.0,0.0,0.0,1.0,5,5,0.0009875297546386719,0.0,0.0,14.8,4.959999999999999,2.2271057451320084,0.0030487775802612305,2.05812446552045e-07,0.0004536655668573988,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.0029648303985595702,3.003267374879215e-07,0.0005480207454904618,183.7,39.410000000000004,6.277738446287803,1002.9,2.6900000000000004,1.6401219466856727,1000.0,0.0,0.0,1.0,5,5,0.0010750293731689453,4.747619186673546e-09,6.890296936035156e-05,15.8,6.76,2.6,0.0029648303985595702,3.003267374879215e-07,0.0005480207454904618,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.0031610727310180664,8.752296309921803e-08,0.00029584280133073716,181.4,10.64,3.2619012860600183,1002.9,6.290000000000001,2.507987240796891,1000.0,0.0,0.0,1.0,5,5,,,,16.2,4.36,2.08806130178211,0.0031610727310180664,8.752296309921803e-08,0.00029584280133073716,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.0030349016189575194,1.7801531896566305e-07,0.00042191861651942196,184.4,12.440000000000001,3.52703841770968,1002.0,2.2,1.4832396974191326,1000.0,0.0,0.0,1.0,5,5,,,,15.4,4.04,2.009975124224178,0.0030349016189575194,1.7801531896566305e-07,0.00042191861651942196,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.003302764892578125,3.020666190423071e-07,0.0005496058760987797,129.5,17.25,4.153311931459037,1005.7,11.21,3.3481338085566414,1000.0,0.0,0.0,1.0,5,7,,,,16.2,29.160000000000004,5.4,0.003302764892578125,3.020666190423071e-07,0.0005496058760987797,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.0035204410552978514,1.4003025603415154e-06,0.0011833438047928063,142.7,1794.4099999999999,42.36047686228284,1104.6,92301.04000000001,303.8108622152934,1100.0,90000.0,300.0,1.0,5,5,,,,20.2,33.160000000000004,5.758472019555188,0.003222084045410156,7.265189674399153e-07,0.0008523608199817231,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.003163313865661621,4.00773859041692e-07,0.000633067025710305,132.9,40.290000000000006,6.34744042902334,1002.5,4.85,2.202271554554524,1000.0,0.0,0.0,1.0,5,5,,,,16.0,14.4,3.794733192202055,0.003163313865661621,4.00773859041692e-07,0.000633067025710305,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.0030312299728393554,1.1161082335320317e-06,0.0010564602375537054,133.4,24.04,4.903060268852505,1007.1,12.89,3.5902646142032486,1000.0,0.0,0.0,1.0,5,5,0.001127481460571289,0.0,0.0,21.4,29.639999999999997,5.44426303552648,0.0030312299728393554,1.1161082335320317e-06,0.0010564602375537054,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,0.0030522584915161134,1.4384652899934732e-08,0.0001199360367026305,82.3,42.81,6.542935121182236,1008.3,44.010000000000005,6.634003316248795,1000.0,0.0,0.0,1.0,5,5,0.0010213851928710938,0.0,0.0,25.0,188.2,13.718600511714014,0.0030522584915161134,1.4384652899934732e-08,0.0001199360367026305,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,0.0036701202392578126,2.0336432976364446e-06,0.0014260586585538636,81.1,46.290000000000006,6.803675477269621,1009.0,62.8,7.92464510246358,1000.0,0.0,0.0,1.0,5,5,,,,20.4,139.84,11.825396399275586,0.00356900691986084,2.0563065646683753e-06,0.001433982763030426,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,0.0036993980407714843,5.630088048746983e-07,0.0007503391265785747,85.8,51.96,7.2083285163760396,1007.3,31.01,5.568662316930341,1000.0,0.0,0.0,1.0,5,5,0.0010023117065429688,0.0,0.0,15.6,68.64000000000001,8.284926070883193,0.0035993337631225588,6.01325826323773e-07,0.0007754520141980244,1000.0,0.0,0.0,1.0
