Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,1.210936427116394,0.002144718471825513,0.04631110527536039,2999.0,0.0,0.0,344046.1,10461.49,102.28142548869761,0.0,0.0,0.0,0.0,91,91,0.008385229110717773,1.5042281438581994e-06,0.0012264697892154536,2451.4,12270.640000000001,110.77292087870573,0.41056897640228274,0.0003676211006387575,0.019173447802592978,117600.0,2840000.0,1685.2299546352717,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,1.1042527437210083,0.00030124099138276964,0.017356295439487357,2999.0,0.0,0.0,323271.1,235913.69000000003,485.70947077445385,0.0,0.0,0.0,0.0,91,94,0.011234521865844727,3.7323669175748366e-06,0.0019319334661356319,3345.3,305519.20999999996,552.7379216228971,0.28488318920135497,0.00013837541799887278,0.011763308123095,83300.0,4010000.0,2002.4984394500786,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,1.1049510478973388,0.001169486647474969,0.034197757930527685,2999.0,0.0,0.0,314963.3,4247603.609999999,2060.9715209094957,0.0,0.0,0.0,0.0,91,3322,0.009752035140991211,3.6057082184015597e-06,0.001898870247910994,2861.3,220352.61000000002,469.4173090119281,0.22845861911773682,0.00019591990309720587,0.013997139104017144,64300.0,1210000.0,1100.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,1.13159339427948,0.0015692762401050685,0.03961409143354254,2999.0,0.0,0.0,312640.0,1710778.6,1307.9673543326685,0.0,0.0,0.0,0.0,91,11470,0.011231589317321777,1.5884277400459722e-05,0.003985508424336815,2865.7,131430.61000000002,362.5335984429581,0.20728449821472167,0.0004013757996040113,0.02003436546546986,57800.0,760000.0,871.7797887081347,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,1.5563878297805787,0.0022453217746380007,0.047384826417725755,2999.0,0.0,0.0,444768.9,452574.48999999993,672.7365680561745,0.0,0.0,0.0,0.0,91,91,0.013321971893310547,5.228442080579043e-05,0.007230796692328614,3785.6,4251406.04,2061.8937993989894,0.447025203704834,0.00047195619453304976,0.021724552803983097,128900.0,4090000.0,2022.3748416156684,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,1.473085594177246,0.0029283501609347696,0.05411423251728485,2999.0,0.0,0.0,425557.3,228226.41,477.7304784080664,0.0,0.0,0.0,0.0,91,91,0.007350516319274902,2.4120893959889147e-06,0.0015530902729683535,2284.2,208934.56,457.0936009177989,0.3190631628036499,0.0003352275799380777,0.018309221172351318,93600.0,1840000.0,1356.4659966250535,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,1.459577250480652,0.00907481026312155,0.09526179855073885,2999.0,0.0,0.0,415118.0,1174633.2,1083.804964004133,0.0,0.0,0.0,0.0,91,93,0.011504316329956054,4.899071732552329e-05,0.006999336920417768,3451.3,4937378.21,2222.02119926881,0.25845513343811033,0.0005310516364625073,0.023044557632172228,74000.0,800000.0,894.4271909999159,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,1.4354334592819213,0.0009314455305235468,0.03051959256811183,2999.0,0.0,0.0,412530.3,477461.2100000001,690.985680025281,0.0,0.0,0.0,0.0,91,91,0.011866450309753418,4.832155927090298e-05,0.006951371035335618,3408.6,3978691.2399999998,1994.6656963010116,0.236326003074646,0.0002571730301093566,0.01603661529467352,67400.0,1840000.0,1356.4659966250535,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,2.2457359552383425,0.0022537576708833744,0.04747375770763648,2999.0,0.0,0.0,654971.4,1974788.0399999998,1405.2715182483419,0.0,0.0,0.0,0.0,91,91,0.017991161346435545,0.00011189323146481912,0.010577959702363169,4935.3,8077780.81,2842.1436997449655,0.49804301261901857,0.0004187536732365515,0.020463471680938,145700.0,3610000.0,1900.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,2.171015191078186,0.0008332698272062089,0.028866413480136546,2999.0,0.0,0.0,640450.2,1880405.5599999998,1371.2788046199794,0.0,0.0,0.0,0.0,91,92,0.015832233428955077,3.277398409181842e-05,0.005724856687448029,4673.3,3043246.61,1744.4903582422003,0.3724358320236206,4.7379552784718724e-05,0.006883280670197804,111100.0,1890000.0,1374.772708486752,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,2.1678503513336183,0.002943873490360147,0.054257474050679384,2999.0,0.0,0.0,631810.6,1506484.6400000001,1227.3893595758439,0.0,0.0,0.0,0.0,91,91,0.017520928382873537,5.014315342407372e-05,0.0070811830525748815,5026.0,3764813.6,1940.3127582943941,0.31513705253601076,0.0002964267242555252,0.017217047489494975,90500.0,1450000.0,1204.1594578792296,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,2.1122484683990477,0.0016740155789398158,0.04091473547439621,2999.0,0.0,0.0,627377.9,2742060.09,1655.9166917450889,0.0,0.0,0.0,0.0,91,93,0.015077519416809081,3.902370965590762e-05,0.006246896001688168,4572.4,2752104.6399999997,1658.9468466469923,0.27871203422546387,0.00013934643709490047,0.011804509184836973,82900.0,1690000.0,1300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,4.477569246292115,0.010324012519404277,0.1016071479739702,2999.0,0.0,0.0,1345727.5,15818240.65,3977.2151877915785,0.0,0.0,0.0,0.0,91,91,0.03281733989715576,0.00019808879034656003,0.014074401953424524,9890.0,19056834.2,4365.413405394728,0.6338509082794189,0.0010460804295939854,0.03234316665996058,188600.0,13840000.0,3720.2150475476546,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,4.436701369285584,0.011375418971863952,0.10665560919081543,2999.0,0.0,0.0,1333023.2,20356836.96,4511.855157249621,0.0,0.0,0.0,0.0,91,93,0.022883009910583497,0.00017426978696505558,0.013201128245913513,7162.9,17972572.09,4239.4070446231035,0.480791711807251,0.0002839655293109899,0.01685127678578065,146600.0,9640000.0,3104.834939252005,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,4.521780848503113,0.026992208331765254,0.16429305624939008,2999.0,0.0,0.0,1330597.8,13199522.36,3633.114691280747,0.0,0.0,0.0,0.0,91,91,0.026304006576538086,0.00025684772371050715,0.01602646947117509,7498.3,16643407.809999997,4079.6332935694104,0.41214258670806886,0.0004799405802720003,0.021907546194679137,123200.0,2760000.0,1661.324772583615,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.75)",True,4.483337235450745,0.009028414112720498,0.09501796731524254,2999.0,0.0,0.0,1321232.6,17976176.839999996,4239.83217120678,0.0,0.0,0.0,0.0,91,91,0.02458343505859375,0.00015845327360693772,0.012587822433087374,7053.3,12278199.209999999,3504.0261428819276,0.3901623249053955,0.0004014646491236817,0.020036582770614396,114900.0,6290000.0,2507.9872407968905,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,2.813747024536133,0.3878838814514347,0.6228032445736251,607.7,22156.010000000002,148.84895028182095,807321.3,30870975412.01,175701.381360563,806900.0,30888890000.0,175752.35418053437,1.0,91,93,0.05394420623779297,0.0007423027175286733,0.027245232932178672,16241.7,68293398.41000001,8263.981994777096,0.8683517694473266,0.0011081660098631117,0.03328912750228086,254400.0,55640000.0,7459.222479588607,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,5.239733695983887,11.397651629444056,3.3760408216495335,1188.4,623389.4400000001,789.5501504021136,1490325.2,912900295930.5599,955458.1602197764,1245444.4444444445,416984913580.24695,645743.6903139255,0.9,91,91,0.04898369312286377,0.0006545034497463575,0.025583265032953818,14057.6,52013683.440000005,7212.05126437687,0.715965747833252,0.0007889649546768851,0.02808851998017847,204600.0,100840000.0,10041.912168506555,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.9)",True,10.405187129974365,8.140440252765961,2.8531456767515326,2439.1,433751.49000000005,658.598124807534,3044238.7,652972977251.01,808067.4336037865,2353800.0,353468160000.0,594531.8830811346,0.5,91,91,0.06392786502838135,0.001087387992986919,0.032975566606002676,18087.4,77493820.44000001,8803.057448409616,0.6247252225875854,0.0029154066337270025,0.05399450558831891,182200.0,87960000.0,9378.699270154684,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.9)",True,12.122379040718078,0.01938439736625753,0.13922786131467196,2999.0,0.0,0.0,3727107.8,650988723.1600001,25514.48065628615,0.0,0.0,0.0,0.0,91,92,0.0659717321395874,0.0011205613222756484,0.033474786366392964,20051.8,113725103.76000002,10664.197286247101,0.5288633346557617,0.0007943497952533107,0.028184211808267953,163800.0,78360000.0,8852.11839053229,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,12.782871294021607,10.913788372633698,3.30360233270194,1338.5,119269.25,345.3538040908193,3996847.8,1061954978498.76,1030511.9982313452,3996200.0,1062119760000.0,1030591.9464075003,1.0,91,93,0.43392488956451414,0.13555926582765154,0.36818373922221437,137499.1,13902427571.090002,117908.55597067586,7.93351194858551,2.018564158585382,1.420761823313599,2479600.0,204507440000.0,452224.988252529,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,10.582990360260009,5.210576077053018,2.2826686305841717,1105.6,57158.64,239.0787318018899,3299660.7,509343208150.0101,713682.8484348003,3299000.0,509215400000.0,713593.301538068,1.0,91,91,0.4017122745513916,0.2053164512543185,0.4531185840972741,122460.6,19612305357.04,140043.94080801925,7.4290001630783085,0.8504066214275264,0.9221749407935169,2317200.0,83729560000.0,289360.6054735164,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 1)",True,8.272951912879943,3.005530082655242,1.733646469916875,858.1,31001.49,176.07239988141242,2561736.4,277558244974.0399,526837.9684248659,2561000.0,277767400000.0,527036.4313783251,1.0,91,92,0.39886319637298584,0.06215799827957937,0.24931505826880848,126615.4,6865569325.84,82858.73113824517,5.397373962402344,3.25998554044331,1.8055430043184544,1678400.0,317647640000.0,563602.3775677317,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 1)",True,10.171748971939087,19.83181555572761,4.453292664504278,1088.5,240326.65,490.2312209559893,3250319.2,2137403500017.9597,1461986.1490513375,3249600.0,2135935040000.0,1461483.8486962488,1.0,91,93,0.20851011276245118,0.04824105580617925,0.21963846613509952,66737.3,4908291261.010001,70059.19826125618,5.470240616798401,4.145400148780396,2.036025576651825,1745200.0,422798760000.0,650229.7747719648,1.0
Stochastic Async Value Iteration (0.999 success),True,0.12173864841461182,5.6995002051394305e-05,0.0075495034307823386,72.0,0.0,0.0,130320.0,0.0,0.0,130320.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,,0.0
Stochastic Value Iteration (0.999 success),True,0.2249850034713745,0.00020037348965900036,0.014155334318164315,132.0,0.0,0.0,238920.0,0.0,0.0,238920.0,0.0,0.0,1.0,91,93,,,,,,,,,,,,,0.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,1.3504922151565553,0.01603341814498492,0.12662313431985847,2999.0,0.0,0.0,349487.5,137758.65,371.1585240837128,0.0,0.0,0.0,0.0,91,420,0.015436649322509766,9.163198691339858e-05,0.009572459815188497,3049.8,951085.1599999999,975.2359509370027,0.4555968284606934,0.0056950035837439825,0.07546524752324067,116300.0,5210000.0,2282.5424421026655,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,1.2191827297210693,0.005438227780132365,0.07374434066511386,2999.0,0.0,0.0,330855.7,1441003.21,1200.4179313888976,0.0,0.0,0.0,0.0,91,99,0.009294724464416504,7.476232343037737e-06,0.002734269983567412,2602.5,512122.25,715.6271724857854,0.31165480613708496,0.0017122157183052877,0.04137892843350692,84100.0,9690000.0,3112.8764832546763,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,1.1882780075073243,0.005084534284717392,0.07130592040439133,2999.0,0.0,0.0,330840.3,5313914.8100000005,2305.1930092727594,0.0,0.0,0.0,0.0,93,99,0.009226489067077636,1.1481170452611878e-05,0.0033883875889000477,2725.0,1050347.0,1024.8643812719808,0.30348527431488037,0.024524976423722932,0.15660452236038055,86700.0,2158210000.0,46456.53882931874,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",False,1.1877801418304443,0.0028865304672763157,0.05372644104420388,2999.0,0.0,0.0,334367.3,3669871.210000001,1915.6907918555125,0.0,0.0,0.0,0.0,96,100002,0.008071708679199218,7.322293843117222e-06,0.0027059737328949114,2486.8,665146.36,815.5650556516016,0.29719688892364504,0.06273724554378589,0.25047404165658743,85900.0,5284290000.0,72693.12209556004,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,1.572225570678711,0.0005185200666005585,0.022771035694508023,2999.0,0.0,0.0,452201.9,311921.69000000006,558.4994986568923,0.0,0.0,0.0,0.0,91,614,0.011638188362121582,7.877126393452726e-05,0.008875317680766546,3039.6,6728865.639999999,2594.0057131779795,0.5420438051223755,0.005787566988240655,0.07607606054627603,154800.0,449360000.0,21198.11312357777,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,1.4964257955551148,0.00044639673460608267,0.021128102958052876,2999.0,0.0,0.0,432826.5,82361.65,286.9871948362853,0.0,0.0,0.0,0.0,91,94,0.009872102737426757,1.8830388446531286e-05,0.004339399549077186,3053.5,1392893.65,1180.2091551924175,0.6326816320419312,0.04001803200130155,0.20004507492388196,183000.0,3554000000.0,59615.43424315552,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,1.5830826044082642,0.03407610319894786,0.18459713756975718,2999.0,0.0,0.0,426325.3,995966.4099999999,997.981167156976,0.0,0.0,0.0,0.0,91,95,0.011648941040039062,4.9354317250163154e-05,0.0070252627886907655,2836.6,1973234.4400000002,1404.7186337484102,0.5288533687591552,0.04991738287999169,0.22342198387802326,136100.0,2490290000.0,49902.80553235459,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,1.4758256435394288,0.0011926639517150762,0.03453496708721576,2999.0,0.0,0.0,427504.5,2798693.65,1672.9296608046616,0.0,0.0,0.0,0.0,91,413,0.009220147132873535,3.298034457031917e-05,0.0057428516061551835,2317.6,947520.24,973.4065132307262,0.6362289587656657,0.12989036459268594,0.36040305852293475,184333.33333333334,11162222222.222223,105651.4184581647,0.6
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,2.262455105781555,0.004480572982893704,0.06693708227054496,2999.0,0.0,0.0,663258.0,1522131.0,1233.7467325184696,0.0,0.0,0.0,0.0,91,95,0.01728663444519043,5.969179573185101e-05,0.007726046578415834,5240.3,5252506.21,2291.8346820833303,0.660569715499878,0.02097876003886995,0.14484046409367085,196500.0,1515850000.0,38933.9183745998,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,2.1732066869735718,0.0031304011368348482,0.05594998781800447,2999.0,0.0,0.0,646577.3,1525460.81,1235.0954659458514,0.0,0.0,0.0,0.0,91,96,0.015599250793457031,4.333880949616287e-05,0.00658322181732948,4726.7,3207226.21,1790.8730301168757,0.759360384941101,0.21612581511198012,0.4648933373495259,229800.0,20182360000.0,142064.63317800107,1.0
"Stochastic-problem (0.99 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,2.209643077850342,0.0011864842197019242,0.03444538023744148,2999.0,0.0,0.0,642264.3,3087836.41,1757.224063686814,0.0,0.0,0.0,0.0,91,93,0.013430309295654298,6.811822819145164e-05,0.008253376775081315,3833.0,6667790.0,2582.206420873436,1.0990872042519706,0.5740689486051359,0.7576733785775609,317857.14285714284,46225551020.40816,215001.28143899087,0.7
