Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0)",True,0.06126782894134521,3.088630720014862e-05,0.005557545069556217,2999.0,0.0,0.0,18524.3,2999.41,54.76686954719979,0.0,0.0,0.0,0.0,6,8,0.0009999275207519531,0.0,0.0,48.2,35.959999999999994,5.996665740225979,0.013476204872131348,2.858950694019313e-05,0.00534691564737963,4100.0,3090000.0,1757.8395831246946,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.25)",True,0.08170480728149414,3.281412469732459e-05,0.005728361432148341,2999.0,0.0,0.0,24880.8,19743.760000000002,140.51249054799365,0.0,0.0,0.0,0.0,6,8,0.001029062271118164,3.522231963870581e-09,5.9348394787648476e-05,54.8,136.76000000000002,11.694443124834976,0.011917018890380859,1.5569074801078386e-05,0.003945766693695712,3700.0,1610000.0,1268.8577540449521,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.5)",True,0.11746013164520264,3.0543370806412894e-05,0.005526605721997264,2990.3,681.21,26.1,35674.7,207734.41,455.77890473342444,35000.0,0.0,0.0,0.1,6,9,0.0009951591491699219,0.0,0.0,55.7,180.20999999999998,13.424231821597838,0.011680221557617188,5.2049500461635033e-05,0.00721453397397469,3500.0,3250000.0,1802.7756377319947,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.75)",True,0.1568958044052124,0.0019136315264410085,0.04374507431061249,2653.2,506887.36000000016,711.9602236080328,53220.4,198311650.24,14082.316934368435,26000.0,64000000.0,8000.0,0.2,6,8,0.0009982585906982422,0.0,0.0,59.2,620.7599999999999,24.91505568928153,0.010801362991333007,1.109054023572753e-05,0.0033302462725341396,3600.0,1440000.0,1200.0,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 0.9)",True,0.23115770816802977,0.004226554068237079,0.06501195327197207,2517.9,451892.68999999994,672.2296408222415,79250.4,445394921.24000007,21104.38156497366,64200.0,439360000.0,20960.916010518242,0.5,6,8,0.0009996891021728516,0.0,0.0,60.8,2010.7600000000002,44.84149863686539,0.014873766899108886,1.7779317186636945e-05,0.004216552761040344,5000.0,2200000.0,1483.2396974191327,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 0.1, gamma = 1, epsilon = 1)",True,0.3530973196029663,0.014003366943725837,0.11833582274073154,2457.2,697205.96,834.9885987245574,118078.8,1661221279.7599998,40758.082385706024,78500.0,1541250000.0,39258.7569849072,0.4,6,9,,,,37.7,830.21,28.813364954479024,0.013988757133483886,3.24604841745213e-05,0.005697410304210265,4500.0,3050000.0,1746.424919657298,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 1\num_steps_taken^0.7, gamma = 1, epsilon = 0)",True,0.061023378372192384,2.003898850034602e-05,0.0044764928795147235,2984.8,1814.7599999999998,42.599999999999994,17667.7,52547.409999999996,229.23221850342065,17000.0,0.0,0.0,0.1,6,9,0.001153707504272461,7.2041075327433646e-09,8.487701416015625e-05,46.6,20.64,4.5431266766402185,0.0058022022247314455,6.770700961169496e-06,0.0026020570633960923,1800.0,960000.0,979.7958971132713,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 1\num_steps_taken^0.7, gamma = 1, epsilon = 0.25)",True,0.037691807746887206,0.0003509458609238437,0.01873354907442377,1408.2,486502.16,697.4970680941964,11380.3,30066446.810000002,5483.287956144562,10000.0,14444444.444444444,3800.58475033046,0.9,6,9,0.0009992122650146484,0.0,0.0,53.6,80.64000000000001,8.97997772825746,0.007166433334350586,1.01684042283523e-05,0.003188793538056721,2000.0,800000.0,894.4271909999159,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 1\num_steps_taken^0.7, gamma = 1, epsilon = 0.5)",True,0.03589684963226318,0.0003273743615642388,0.018093489480037805,891.2,184333.15999999997,429.3403777889985,10505.7,25052717.409999996,5005.268964800992,10500.0,25050000.0,5004.997502496879,1.0,6,8,0.0009975433349609375,0.0,0.0,60.4,208.24,14.430523206037957,0.012801575660705566,3.089903362990753e-05,0.005558689920287651,3800.0,1960000.0,1400.0,1.0
"Stochastic-problem (0.9 success) Q-learning (converging, alpha = 1\num_steps_taken^0.7, gamma = 1, epsilon = 0.75)",True,0.0433612585067749,0.0014066752167883577,0.03750566912865784,731.5,465780.25,682.4809521151487,14210.7,169541059.41000003,13020.793347949273,14200.0,169560000.0,13021.520648526423,1.0,6,9,0.0009914239247639973,2.435298382705595e-10,1.560544258489837e-05,39.8,398.75999999999993,19.968975937688942,0.010988879203796386,3.861482901470481e-06,0.001965065622688077,3400.0,440000.0,663.32495807108,1.0
