Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.5992788529396058,0.002460251451382982,0.049600921880374176,999.0,0.0,0.0,480717.54,1471360.7083999997,1212.9965821880949,2,14
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.6267312908172606,0.0028547523925991753,0.05342988295513266,999.0,0.0,0.0,480595.26,1513777.0124,1230.3564574545053,2,11
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6064863991737366,0.0030289475398627198,0.05503587502586581,999.0,0.0,0.0,479524.58,1837564.9036,1355.568111014714,2,20
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.4454562592506408,0.0016956020733715094,0.041177689024173146,999.0,0.0,0.0,454415.36,1644560.6304,1282.4042382961777,5,5
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.481111500263214,0.001990887934771189,0.04461936726099093,999.0,0.0,0.0,476308.84,768573.2944,876.683120859527,5,5
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",True,False,0.27237543821334836,0.00017429087424363274,0.013201926914039206,999.0,0.0,0.0,80861.96,18063.3584,134.39999404761892,31,31
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.2583369469642639,0.00032766743204512637,0.018101586451057996,999.0,0.0,0.0,77595.32,19911.057600000004,141.10654697780683,31,33
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.191421320438385,0.00011805057609000756,0.010865108195043783,999.0,0.0,0.0,54723.42,20455.783600000002,143.02371691436355,31,31
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.16787848711013795,0.00014241182462466781,0.01193364255475535,999.0,0.0,0.0,46976.28,21281.5216,145.88187550206501,31,31
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.16177138328552246,0.0001328508671025702,0.01152609505004059,999.0,0.0,0.0,45897.24,18828.3024,137.21626142698977,31,31
