Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7012005686759948,0.0038878328605373717,0.062352488807884576,999.0,0.0,0.0,471695.01,1644922.7298999995,1282.5454104631146,2,14
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.6894481897354126,0.002026050251612901,0.04501166794968723,999.0,0.0,0.0,471978.03,1579496.6290999996,1256.7802628542506,2,15
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6064960956573486,0.008308662501988237,0.09115186504942308,999.0,0.0,0.0,471556.86,1534194.1004000006,1238.6258920271289,2,16
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.2191854476928712,0.0004761133490683278,0.021820021747659367,999.0,0.0,0.0,386121.32,3036108.9576,1742.4433872008583,12,12
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.339301643371582,0.0020437067341835245,0.04520737477650659,999.0,0.0,0.0,446095.05,1469403.5075,1212.1895509778988,12,12
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",False,True,0.28449579238891604,3.166064886013374e-05,0.0056267796171641325,999.0,0.0,0.0,87139.26,7423.2523999999985,86.15829849759103,6,30
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",False,True,0.2911456274986267,0.0004949819177350661,0.022248189088891396,999.0,0.0,0.0,83218.13,6480.8731000000025,80.50387009330672,5,28
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.19340113878250123,0.00021678717074912013,0.014723694195042226,999.0,0.0,0.0,55798.92,9612.413599999998,98.04291713326363,28,28
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.16765250205993654,0.0003457562859004156,0.01859452300814451,999.0,0.0,0.0,46469.09,11551.021900000002,107.47568050494029,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.16643403053283692,0.0004409665028659674,0.020999202434044188,999.0,0.0,0.0,45147.02,11281.6996,106.21534540733745,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = 0)",True,False,0.1644873332977295,0.00033855915019817074,0.018399976907544496,999.0,0.0,0.0,45129.83,14072.161100000001,118.62614003667152,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = -1e4)",False,True,1.5914053058624267,0.007384820505871537,0.08593497836080216,999.0,0.0,0.0,500000.0,0.0,0.0,12,12
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = -1e4)",True,False,0.16729405164718628,0.0004013664070474704,0.020034131052967342,999.0,0.0,0.0,45176.46,11617.648399999996,107.78519564392874,28,28
"Normal Q-learning (reward, alpha = 0.2, gamma = 0.999 and termination goal, initial values = 0)",False,True,0.344015805721283,0.001291987192932601,0.035944223359708316,999.0,0.0,0.0,93633.76,8604.602400000002,92.76099611366838,2,38
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.5 and termination goal, initial values = 0)",True,False,0.16599647998809813,0.00041137962352934216,0.02028249549560759,999.0,0.0,0.0,45123.91,10608.601900000001,102.99806745759845,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = 0)",True,False,0.15265556812286377,2.6446627609880126e-05,0.005142628472860948,999.0,0.0,0.0,45155.33,13508.641099999999,116.22667981147873,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e4)",True,False,0.1509729242324829,1.3395685937462075e-05,0.003660011740071618,999.0,0.0,0.0,45167.09,16342.061900000004,127.83607432958821,28,28
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e7)",True,False,0.15176658630371093,4.0025414527917746e-05,0.0063265641961429385,999.0,0.0,0.0,45179.15,13460.4875,116.01934106001464,28,28
No-discounting Q-learning,True,False,0.15421368598937987,1.7255689577586964e-05,0.004153996819640931,999.0,0.0,0.0,45159.59,10812.241900000005,103.98193064181875,28,28
"No-discounting, no stochastic approximation Q-learning",True,False,0.15345377206802369,2.7742966638987814e-05,0.0052671592570367395,999.0,0.0,0.0,44981.82,13811.807599999998,117.52364698221375,28,28
"cost-based  Q-learning (alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6781101274490355,0.0067471711032896795,0.08214116570447293,999.0,0.0,0.0,471626.11,1578972.0779000001,1256.5715570153577,2,16
"cost-based  Q-learning (alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.6500186538696289,0.0042347607676444105,0.065075039513199,999.0,0.0,0.0,471738.43,1843112.4651000001,1357.6127817238612,2,13
"cost-based  Q-learning (alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.643753845691681,0.003778529155965833,0.0614697417919242,999.0,0.0,0.0,471566.74,1698989.0523999995,1303.4527426799943,2,16
"cost-based  Q-learning (alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.314095160961151,0.003230332989375136,0.05683601841592298,999.0,0.0,0.0,386456.94,2179556.6164,1476.3321497549257,12,12
