Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7116672134399413,0.004819836725646974,0.06942504393694666,999.0,0.0,0.0,499982.39,1011.8578999999996,31.80971392515185,2,12
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.6971254754066467,0.003833481052307724,0.06191511166353271,999.0,0.0,0.0,499986.15,942.9675,30.707775888201347,2,13
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7061588478088379,0.002805431046763578,0.05296631992845621,999.0,0.0,0.0,499990.65,673.1875,25.945857087404146,2,12
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.5864300274848937,0.0030638944302423796,0.05535245640658037,999.0,0.0,0.0,499983.04,1135.5184000000002,33.697453909754074,4,4
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.5632880640029907,0.0037273085162391677,0.0610516872513706,999.0,0.0,0.0,499990.72,573.8615999999998,23.955408575100527,4,4
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",False,True,1.3742388010025024,0.0023140014664869567,0.048104069126082845,999.0,0.0,0.0,432278.95,1502013.6675000002,1225.5666719930011,4,4
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",False,True,0.7297602701187134,0.0013852203478770433,0.037218548438608445,999.0,0.0,0.0,217933.5,20250.37,142.30379474912115,5,66
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.4709241724014282,0.0006483953460304065,0.025463608268083426,999.0,0.0,0.0,141213.58,18743.543599999997,136.90706190697395,64,64
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.3886441802978516,0.0005399155719211648,0.023236083403215025,999.0,0.0,0.0,115313.44,22602.486399999998,150.34123319967813,64,64
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.37565247535705565,0.0004635512550326894,0.021530240477818388,999.0,0.0,0.0,110684.12,27414.1656,165.5722368031549,64,64
