Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6655035424232483,0.002175926130921715,0.04664682337439191,999.0,0.0,0.0,499991.9,560.9899999999999,23.685227463547818,2,9
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.6825983214378357,0.0024665708665004954,0.04966458362354904,999.0,0.0,0.0,499978.08,2220.7936,47.125296816041384,12,17
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6805917882919312,0.0036425828702931775,0.06035381404926434,999.0,0.0,0.0,499984.42,1305.3036,36.12898559328784,10,19
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.653099594116211,0.0028830584855690177,0.05369411965540564,999.0,0.0,0.0,499980.88,1218.5056000000002,34.90709956441526,19,19
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.6364256429672241,0.0026077765139266144,0.05106639319480684,999.0,0.0,0.0,499988.62,502.37559999999996,22.413736859345878,19,19
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",False,True,1.4560613465309142,0.0032180587683265627,0.05672793640109398,999.0,0.0,0.0,440925.68,3371759.7376000006,1836.2352075918816,19,19
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.5563195371627807,0.001266767495903446,0.035591677340404256,999.0,0.0,0.0,165514.32,19264.1376,138.79530827805382,73,73
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.40378143787384035,0.0006087843201822807,0.024673555077902348,999.0,0.0,0.0,121097.46,18791.0284,137.080372045016,73,73
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.3512723898887634,0.0008855431132823186,0.029758076437873444,999.0,0.0,0.0,106045.1,26322.43,162.24188731643872,73,73
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",True,False,0.3550226879119873,0.00046451252339088563,0.021552552595710924,999.0,0.0,0.0,103286.04,23965.998399999997,154.8095552606492,73,73
