Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7668876910209657,0.013434876036361511,0.11590891267008552,999.0,0.0,0.0,459580.15,2873559.8275,1695.1577588826358,2,19
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.7251579809188842,0.0047510688172746765,0.0689279973397942,999.0,0.0,0.0,459478.1,2345873.53,1531.6244742103072,2,24
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7519589853286743,0.002477632870115008,0.049775826162053886,999.0,0.0,0.0,459354.4,2861594.1800000006,1691.6247160644114,2,17
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.1068538045883178,0.0012226621059280892,0.0349665855629069,999.0,0.0,0.0,305508.81,438708.05389999994,662.350401147308,2,16
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.165913712978363,0.005644246551442364,0.07512820077336049,999.0,0.0,0.0,343117.72,5593124.261599999,2364.978702145116,11,11
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",True,False,0.3075439405441284,0.00020851534954611004,0.01444006057972438,999.0,0.0,0.0,82462.27,41210.737100000006,203.00427852634044,18,18
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",TRUE,FALSE,0.288227859,6.555462358348905e-05,0.008096581,999,0,0,78510.82,42092.66760000001,205.16497654326872,18,18
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",TRUE,FALSE,0.18132274150848388,4.076601785584443e-05,0.006384827,999,0,0,49067.67,19429.2611,139.38888442053047,18,18
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",TRUE,FALSE,0.14340917587280275,4.7355573421873484e-05,0.006881539,999,0,0,38642.96,26161.0984,161.74392847955684,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",TRUE,FALSE,0.138486168,3.959733383350681e-05,0.006292641,999,0,0,37334.64,23204.6704,152.33079268486722,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = 0)",TRUE,FALSE,0.13750399112701417,2.0760009855871434e-05,0.004556315,999,0,0,37364.68,27911.4576,167.06722479289587,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = -1e4)",FALSE,TRUE,1.5803507804870605,0.006061097,0.07785305,999,0,0,500000,0,0,11,11
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = -1e4)",TRUE,FALSE,0.13084466695785524,0.000105548,0.010273641554743071,999,0,0,37407.42,25698.623600000003,160.3079024876815,18,18
"Normal Q-learning (reward, alpha = 0.2, gamma = 0.999 and termination goal, initial values = 0)",TRUE,FALSE,0.3197795414924622,0.000646085,0.025418209,999,0,0,90904.65,36760.2475,191.72962082057117,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.5 and termination goal, initial values = 0)",TRUE,FALSE,0.12638132333755492,1.8382009756913933e-05,0.004287425,999,0,0,37353.39,26159.9179,161.7402791514841,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = 0)",TRUE,FALSE,0.1268461012840271,3.8838302748325754e-05,0.006232038,999,0,0,37389.65,35965.9475,189.6469021629407,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e4)",TRUE,FALSE,0.1249741244316101,1.4827424822050261e-05,0.00385064,999,0,0,37379.41,34380.8019,185.4206080779588,18,18
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e7)",TRUE,FALSE,0.1255717968940735,3.126970334084831e-05,0.005591932,999,0,0,37376.05,28882.3475,169.94807295171074,18,18
No-discounting Q-learning,TRUE,FALSE,0.12806288480758668,3.5927305929197926e-05,0.005993939,999,0,0,37414.57,22312.965099999998,149.3752492884949,18,18
