Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.4716513752937317,0.0006503995840130017,0.025502932851203638,999.0,0.0,0.0,126594.0,0.0,0.0,0.0,0.0,0.0,0.0,91,91,0.015875232219696046,2.4919273488848145e-05,0.004991920821572408,4334.0,0.0,0.0,0.22304996013641357,0.0003010106267597848,0.01734965782831998,60000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.5996375966072083,0.0011772020776853142,0.03431037857099968,999.0,0.0,0.0,164854.98,253370.2796,503.35899674089467,0.0,0.0,0.0,0.0,91,91,0.013745505809783936,7.077603728368446e-05,0.008412849534116515,3844.5,5107789.15,2260.041846957706,0.24836978673934937,0.00032240702140813365,0.017955696071390095,69250.0,3187500.0,1785.3571071357126
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.8517517018318176,0.0013991803714967035,0.037405619517616645,999.0,0.0,0.0,242532.16,830767.5743999999,911.4645217450868,0.0,0.0,0.0,0.0,91,91,0.018640267848968505,0.00010998865350572376,0.01048754754486118,5250.62,6111410.215600001,2472.1266584865753,0.2974161338806152,0.00042949282702793427,0.020724208718982114,85300.0,4910000.0,2215.851980616034
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,1.6646538400650024,0.0035665436624658705,0.05972054640126688,999.0,0.0,0.0,486730.0,11291424.4,3360.2714771280016,0.0,0.0,0.0,0.0,91,91,0.03828411340713501,0.00028698140199514345,0.016940525434446935,11040.62,21246583.415599998,4609.401633140683,0.40688947439193723,0.0007975135877602212,0.028240283067990327,119150.0,14027500.0,3745.330426010501
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,1.1459576511383056,0.09701530833269328,0.31147280512541264,226.74,5207.3324,72.1618486459431,341454.08,7891640065.0336,88834.90341658283,340800.0,7892360000.0,88838.95541934292,1.0,91,91,0.06350948333740235,0.001224247365368774,0.034989246424705606,19329.7,103799203.31,10188.189402931219,0.5685055994987488,0.0014031805779151174,0.03745905201570266,171200.0,53560000.0,7318.469785412795
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,6.805247809886932,4.536176506043859,2.129830158966639,639.68,39662.8976,199.15546088420473,1911657.38,354693919123.6557,595561.8516356263,1817521.7391304348,276044706049.14935,525399.5679948255,0.92,91,91,0.4684863018989563,0.1860457290500908,0.43133018564678594,132456.84,15260292539.214401,123532.55659628518,6.056237021672357,3.554449703880705,1.8853248271533223,1703721.6494845361,278049004995.21735,527303.5226463192
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,6.090829901695251,1.4184542401462097,1.19098876575147,599.42,13386.3636,115.69945375843398,1791822.74,119326965705.5724,345437.3542417965,1789750.0,119853687500.0,346198.9131987563,1.0,91,91,0.19637543439865113,0.04597761375723945,0.2144239113467513,58354.24,4005686269.9424,63290.49114947995,5.970424294471741,1.4854392440299091,1.2187859713788591,1756000.0,125156500000.0,353774.6457845729
Model-free Dijkstra,True,False,0.0025132441520690917,1.0173369073180541e-05,0.00318957192632186,306.0,0.0,0.0,3006.0,0.0,0.0,867.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.040190041065216064,3.36131730391287e-05,0.005797686869703183,68.0,0.0,0.0,61435.0,0.0,0.0,59296.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.056404964923858644,5.489627146091039e-05,0.007409201809973217,103.0,0.0,0.0,91955.0,0.0,0.0,89816.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
