Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.16405071020126344,0.00019337528497928247,0.013905944231848568,999.0,0.0,0.0,40894.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28,0.004900574684143066,2.072150413766849e-05,0.004552087887735527,1127.0,0.0,0.0,0.08229099035263061,0.00010682723425731523,0.010335726111759891,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.20407649993896484,0.00023648731770013,0.015378144156566163,999.0,0.0,0.0,53338.6,41942.560000000005,204.79882812164723,0.0,0.0,0.0,0.0,28,28,0.00790121078491211,2.351111005586972e-05,0.004848825636777396,2027.98,553724.8396000001,744.1268975114393,0.09641403675079346,0.00011652496739950493,0.010794673102947811,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.3038806891441345,0.0005278908831593241,0.022975876112986945,999.0,0.0,0.0,79201.55,316770.3675,562.8235669372774,0.0,0.0,0.0,0.0,28,28,0.011139278411865234,3.804729591079195e-05,0.006168249014979206,3082.16,961369.2143999999,980.4943724468794,0.1175638508796692,0.00023842515513530882,0.015441021829377382,30350.0,1627500.0,1275.7350822173073
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.6176245594024659,0.0013373644938107188,0.03656999444641356,989.71,940.2058999999999,30.662777108409472,173427.43,29215249.845099997,5405.113305482134,162916.66666666666,81076388.88888888,9004.242827072629,0.12,28,28,0.013300316333770752,4.593093122963979e-05,0.006777236253048863,3784.62,1632912.6156000001,1277.8546926783185,0.15706955432891845,0.0002698265994040639,0.01642639946561826,44300.0,6510000.0,2551.4701644346146
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.3335872650146484,0.002834805122392936,0.05324288799823819,171.55,766.6475000000002,27.688400098236087,95841.27,167896984.3971,12957.50687428334,95450.0,167047500.0,12924.685682831903,1.0,28,28,0.011800673007965088,4.2402181635333135e-05,0.006511695757276528,3334.98,2971118.1996000004,1723.6931860397895,0.21467072010040283,0.0005819124666477591,0.024122861908317576,61400.0,19540000.0,4420.407221060069
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.39287962913513186,0.0033837444737628173,0.058169961954283735,80.87,112.31309999999999,10.597787504946492,118187.93,269057660.2051,16402.97717504661,117100.0,270090000.0,16434.415109762806,1.0,28,28,0.005793731212615966,3.077782164388623e-05,0.005547776279184862,1587.72,1892789.6415999997,1375.7869172222854,0.33651175737380984,0.002783278781791858,0.052756788963998345,101100.0,230790000.0,15191.774089947494
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.3957614827156067,0.0030814034470727793,0.05551039044244581,80.53,106.0891,10.299956310586953,116091.02,211453316.51960003,14541.434472554625,115300.0,210410000.0,14505.51619212498,1.0,28,28,0.005389401912689209,3.007428814077571e-05,0.005484002930412757,1453.3,1178552.19,1085.611436011983,0.33358030080795287,0.002000298941543059,0.04472470169317017,97950.0,145547500.0,12064.306859492592
Model-free Dijkstra,True,False,0.003281862735748291,3.107296699869835e-05,0.0055743131414281305,290.0,0.0,0.0,4015.0,0.0,0.0,1037.0,0.0,0.0,1.0,28,28,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.015090034008026124,2.9297524724478316e-05,0.005412718792296374,19.0,0.0,0.0,23308.0,0.0,0.0,20330.0,0.0,0.0,1.0,28,28,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.02176014184951782,2.2863869365181696e-05,0.00478161786063898,30.0,0.0,0.0,35078.0,0.0,0.0,32100.0,0.0,0.0,1.0,28,28,,,,,,,,,,,,
