Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.018549377918243407,1.5015237787400794e-05,0.003874950036761867,999.0,0.0,0.0,5094.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,4.96983528137207e-05,1.394235850682435e-07,0.0003733946773432148,43.0,0.0,0.0,0.018245186805725098,1.5818397351972635e-05,0.00397723488770435,5000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.025839548110961914,3.78144904239889e-05,0.00614934878047984,970.93,7974.525099999998,89.30019652833916,7012.77,405017.4571,636.4098185131967,5000.0,0.0,0.0,0.09,6,6,4.2023658752441404e-05,8.548799839900302e-08,0.00029238330731935265,49.7,66.91,8.179853299418028,0.018312058448791503,1.718371254949034e-05,0.004145324179058899,5000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.021728787422180176,0.0001042580286275779,0.010210682084345684,566.66,45811.6444,214.0365492153151,6500.62,5835877.775599999,2415.7561498628124,6129.032258064516,4370447.450572321,2090.561515615439,0.93,6,6,0.0001834750175476074,1.3231665882074142e-06,0.001150289784448864,57.84,313.8544,17.71593632862796,0.01659081697463989,2.553037835156715e-05,0.005052759478895384,5000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.019548044204711915,5.9381882472644065e-05,0.007705964084567489,238.0,1233.68,35.12378111764165,5111.7,490345.31000000006,700.2466065608602,5100.0,490000.0,700.0,1.0,6,6,0.000393831729888916,5.3894085264971645e-06,0.0023215099669174726,63.52,942.1296000000001,30.694129731921056,0.0191902494430542,5.032032915280524e-05,0.0070936823408442274,5000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.018275701999664308,3.3719196959935964e-05,0.005806823310549061,150.89,531.2779,23.04946637126335,5125.17,486759.8010999999,697.6817333856462,5100.0,490000.0,700.0,1.0,6,6,0.0001239776611328125,7.283262846158323e-07,0.0008534203446226439,57.28,1400.0015999999998,37.41659524863265,0.017602617740631103,3.083162689433153e-05,0.005552623424502289,5000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.01626453399658203,2.0090457551305006e-05,0.004482238006989924,109.14,69.76039999999999,8.352269152751244,5035.26,1227.1924000000001,35.031305999063186,5000.0,0.0,0.0,1.0,6,6,3.125905990600586e-05,5.4197806656475255e-08,0.00023280422388022786,48.82,1422.6476000000005,37.71800100747653,0.015950002670288087,2.2329330026559543e-05,0.004725392050037705,5000.0,0.0,0.0
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.016326849460601808,2.4009076031296676e-05,0.004899905716572174,110.55,70.7875,8.413530768945936,5038.57,1270.0651,35.63797272573175,5000.0,0.0,0.0,1.0,6,6,0.00022930383682250976,1.4006382398918057e-06,0.0011834856314682513,44.62,943.0955999999999,30.709861608284722,0.01611889362335205,2.597855704882477e-05,0.00509691642552875,5000.0,0.0,0.0
Model-free Dijkstra,True,False,0.00010368824005126953,6.944228942984408e-07,0.0008333204031454174,11.0,0.0,0.0,119.0,0.0,0.0,28.0,0.0,0.0,1.0,6,6,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.00019834756851196288,4.2657090972966187e-07,0.0006531239619931747,6.0,0.0,0.0,319.0,0.0,0.0,228.0,0.0,0.0,1.0,6,6,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.00034097433090209963,7.77182134896748e-07,0.000881579341237502,7.0,0.0,0.0,357.0,0.0,0.0,266.0,0.0,0.0,1.0,6,6,,,,,,,,,,,,
