Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.047661113739013675,5.3171395597928494e-06,0.002305892356506012,2999.0,0.0,0.0,15213.5,102.85,10.141498903022176,0.0,0.0,0.0,0.0,6,6,0.0009923775990804036,1.0695405055432476e-10,1.0341859143999436e-05,39.4,1.44,1.2,0.0032441377639770507,1.428757451549245e-07,0.0003779890807350452,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.04846444129943848,2.9668537558791283e-06,0.0017224557340840803,2999.0,0.0,0.0,15174.0,17.2,4.147288270665544,0.0,0.0,0.0,0.0,6,6,,,,39.6,3.2399999999999998,1.8,0.003419637680053711,4.291713366910699e-07,0.0006551116978737823,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.05209228992462158,1.2347294926371433e-05,0.0035138717857046853,2999.0,0.0,0.0,15185.0,6170.4,78.55189367545508,0.0,0.0,0.0,0.0,6,6,0.0009744167327880859,6.630216375924647e-10,2.574920654296875e-05,39.0,0.0,0.0,0.0035377264022827147,2.1869827889986482e-07,0.000467651877896224,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.010634732246398926,2.6826376984558916e-05,0.005179418595224652,597.6,84518.04,290.71986516232425,3200.9,2361440.69,1536.6979826888562,3200.0,2360000.0,1536.2291495737215,1.0,6,7,0.0009565353393554688,0.0,0.0,39.5,1.05,1.02469507659596,0.0038744449615478516,2.142942346381461e-06,0.0014638792116774733,1200.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.017591142654418947,7.549302419192828e-05,0.008688672176571531,794.7,174771.01,418.0562282755754,5703.0,8211204.8,2865.5199877160167,5700.0,8210000.0,2865.3097563788806,1.0,6,6,0.0010005633036295574,3.915879965966774e-13,6.25769923052137e-07,50.5,94.25,9.7082439194738,0.003339672088623047,4.370391957309038e-07,0.0006610894007098464,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.012163019180297852,4.1291688150977284e-05,0.0064258608879260125,568.6,110013.04000000001,331.6821369926334,4103.7,5489266.41,2342.9183532509196,4100.0,5490000.0,2343.074902771996,1.0,6,6,,,,47.5,65.05,8.065358020571685,0.0030386686325073243,4.0547482115016466e-07,0.0006367690485177218,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.009458017349243165,8.992923894538762e-05,0.009483102812127876,407.9,202550.49,450.05609650353585,3002.1,10202402.09,3194.1199241731674,3000.0,10200000.0,3193.743884534262,1.0,6,6,0.0011698007583618164,3.075003007779742e-08,0.00017535686492919922,47.4,68.64000000000001,8.284926070883193,0.0034554719924926756,3.4641917693534204e-07,0.0005885738500267762,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.005288386344909668,1.1985933741129885e-05,0.0034620707302321085,214.9,21982.890000000003,148.26628072491738,1602.9,1039922.0899999999,1019.7657034829127,1600.0,1040000.0,1019.803902718557,1.0,6,6,0.0009999275207519531,0.0,0.0,48.0,61.0,7.810249675906654,0.0033764362335205076,3.907369182343245e-07,0.0006250895281752243,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.009051966667175292,5.7661101528196924e-05,0.0075934907340561705,261.6,47419.240000000005,217.7595922112273,2905.5,5885313.25,2425.966456899188,2900.0,5890000.0,2426.9322199023195,1.0,6,6,0.0010143518447875977,1.2825296380469808e-10,1.1324882507324219e-05,52.8,413.16,20.32633759436264,0.0034909963607788084,1.4629793446374607e-06,0.0012095368306246242,1100.0,90000.0,300.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.003723764419555664,9.780269033399237e-07,0.000988952427237996,111.4,2001.44,44.73745634253248,1306.9,208708.08999999997,456.84580549677804,1300.0,210000.0,458.257569495584,1.0,6,6,0.0009987354278564453,0.0,0.0,54.4,251.43999999999997,15.856859714331838,0.003448820114135742,4.2957608684446316e-07,0.0006554205419762667,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.0051479339599609375,2.920632434779691e-05,0.005404287589293977,130.8,11787.16,108.56868793533428,1506.5,1454740.25,1206.1261335366214,1500.0,1450000.0,1204.1594578792296,1.0,6,6,0.0010188817977905273,3.502833578750142e-10,1.8715858459472656e-05,46.8,140.35999999999999,11.84736257569591,0.0030349016189575194,2.0741488299336197e-07,0.0004554282413216839,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.00410618782043457,8.855430623952999e-06,0.0029758075582861534,119.5,7096.25,84.23924263667142,1406.5,838611.25,915.7572003538929,1400.0,840000.0,916.515138991168,1.0,6,6,,,,56.2,117.76000000000002,10.85172797300043,0.0031120777130126953,9.959602493836428e-08,0.000315588378965963,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,0.006194543838500976,7.04628293760834e-06,0.0026544835538402454,102.8,1745.1599999999999,41.77511220810783,1912.7,494016.00999999995,702.8627248616901,1900.0,490000.0,700.0,1.0,6,6,,,,65.1,712.89,26.7,0.0033159971237182615,4.6877830811808957e-07,0.0006846738698957991,1000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,0.004248380661010742,2.4487468067491135e-06,0.0015648472151456555,75.6,663.0400000000001,25.74956310308973,1410.6,237956.64000000004,487.8079950144319,1400.0,240000.0,489.89794855663564,1.0,6,6,0.0009753704071044922,1.1946591863913152e-09,3.456384218213182e-05,63.2,993.1600000000001,31.514441134184818,0.0032411813735961914,1.4564376726866612e-07,0.0003816330269626387,1000.0,0.0,0.0,1.0
