Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.8299344778060913,0.000131382522957324,0.011462221554189397,2999.0,0.0,0.0,260739.3,2363.41,48.61491540669386,0.0,0.0,0.0,0.0,73,73,0.004790711402893067,3.834202976804591e-07,0.0006192094134301085,1444.3,11420.609999999999,106.86725410526837,0.22277250289916992,5.289723818805214e-05,0.007273048754686864,68900.0,290000.0,538.5164807134504,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.785129165649414,0.0001313577912492292,0.011461142667693706,2999.0,0.0,0.0,248408.2,197779.56,444.72413921441233,0.0,0.0,0.0,0.0,73,75,0.004585552215576172,2.6010951387434033e-07,0.000510009327242493,1387.9,1446.29,38.03011964219939,0.159063720703125,3.0836513647045654e-05,0.0055530634470574575,49300.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.7894367694854736,0.002083247526136347,0.04564260647833718,2999.0,0.0,0.0,244120.9,2108364.8899999997,1452.0209674794644,0.0,0.0,0.0,0.0,73,17210,0.0037681102752685548,9.056764179149469e-07,0.0009516703304794927,1394.2,99166.95999999999,314.9078595398978,0.12006058692932128,2.858856606962945e-05,0.00534682766410415,37800.0,160000.0,400.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.7754593133926392,0.0003788330332150735,0.019463633607707313,2999.0,0.0,0.0,243783.2,2541743.5599999996,1594.2846546335443,0.0,0.0,0.0,0.0,73,77,0.004521918296813965,2.3821587603833906e-07,0.00048807363792601936,1388.3,670.61,25.89613870830939,0.10782043933868408,1.164949789028924e-05,0.0034131360784898745,33700.0,210000.0,458.257569495584,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,1.0772106647491455,7.089308501235791e-05,0.008419803145701087,2999.0,0.0,0.0,348343.1,424231.89,651.3308606230785,0.0,0.0,0.0,0.0,73,73,0.007280802726745606,1.131188679948991e-05,0.0033633148528631556,2198.8,1023530.9599999997,1011.69706928507,0.23609812259674073,7.953990773387433e-05,0.008918514883873565,75600.0,440000.0,663.32495807108,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,1.0408971548080443,0.00023967526871558677,0.015481449180086041,2999.0,0.0,0.0,337002.8,422923.95999999996,650.3260413054362,0.0,0.0,0.0,0.0,73,75,0.004776620864868164,1.628864609074299e-05,0.0040359194851660495,1353.2,1077014.56,1037.7931200388641,0.1664965867996216,1.7810831173505904e-05,0.0042202880439024424,55100.0,890000.0,943.3981132056604,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,1.0129480600357055,0.000155927301437373,0.012487085386004734,2999.0,0.0,0.0,331276.5,335946.25,579.6087042134546,0.0,0.0,0.0,0.0,73,74,0.0035295963287353517,1.2299084551159467e-06,0.0011090123782519052,1161.5,72726.85,269.6791612268178,0.13652920722961426,3.7913817277512865e-05,0.00615741969314362,43700.0,410000.0,640.3124237432849,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,1.0154067277908325,0.0001978802947434133,0.014066993095306946,2999.0,0.0,0.0,328914.1,318857.2899999999,564.674499158586,0.0,0.0,0.0,0.0,73,73,0.003601217269897461,3.951436385705164e-06,0.0019878220206309125,1099.6,371124.64,609.2,0.12272059917449951,7.630116625989558e-05,0.008735053878476971,39500.0,4250000.0,2061.5528128088304,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,1.6236598491668701,0.00031190586694265223,0.017660856914166204,2999.0,0.0,0.0,535649.3,1956036.0100000002,1398.5835727621,0.0,0.0,0.0,0.0,73,75,0.007680964469909668,1.4765598837698232e-05,0.0038426031329943807,2564.1,1706633.0900000003,1306.3816785304364,0.27168855667114256,5.8537348936624765e-05,0.00765097045717893,86400.0,1240000.0,1113.5528725660045,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,1.5991146326065064,0.00044328306599311423,0.021054288541603922,2999.0,0.0,0.0,527009.5,1532244.05,1237.8384587659248,0.0,0.0,0.0,0.0,73,73,0.00941314697265625,3.7993940795786334e-05,0.0061639225170167684,2931.4,3828763.4400000004,1956.722627252008,0.20408480167388915,2.991250439720261e-05,0.00546923252359987,65800.0,760000.0,871.7797887081347,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,1.5283021926879883,0.010096123575726779,0.100479468428763,2875.6,31277.840000000004,176.85542117786494,502568.3,874537164.21,29572.574527930436,472000.0,638000000.0,25258.661880630178,0.4,73,73,0.006238675117492676,1.4705752919894623e-05,0.0038348080681951504,1965.0,1153984.4,1074.2366592143464,0.16544573307037352,4.0667046960720654e-05,0.006377071973932916,53600.0,640000.0,800.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,1.4268561840057372,0.026028904048669116,0.16133475772030376,2704.0,102277.6,319.808692814939,470006.9,2735699081.29,52303.910764779335,437500.0,1931583333.3333333,43949.781948643766,0.6,73,74,0.006533527374267578,9.512170699963462e-06,0.0030841807177860803,2075.1,1190413.0899999999,1091.0605345259262,0.15061213970184326,3.576117900877307e-05,0.0059800651341580776,49600.0,640000.0,800.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,0.6204172134399414,0.00681187843630596,0.08253410468591732,436.6,5144.240000000001,71.72335742280893,208820.0,753807889.4,27455.56208494009,208600.0,751440000.0,27412.405950591055,1.0,73,75,0.01842670440673828,3.959035339903494e-05,0.006292086569575703,6124.3,5270845.21,2295.832138898661,0.335046648979187,7.82343461679602e-05,0.008845018155321118,113500.0,3650000.0,1910.49731745428,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,0.4299299716949463,0.002638222594089257,0.05136363104463368,286.6,2292.04,47.87525456851378,144077.7,316418235.81,17788.14874600502,143900.0,318490000.0,17846.288129468267,1.0,73,73,0.012726402282714844,3.5371408241644534e-05,0.005947386673291433,4394.3,4158675.21,2039.2830137084945,0.2600741147994995,8.260871643926748e-05,0.009088933735002554,87200.0,3360000.0,1833.030277982336,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,0.3598093748092651,0.008335810644239813,0.09130066069990848,234.7,6964.610000000001,83.45423895764672,120633.2,926202134.1600001,30433.569198501842,120400.0,927640000.0,30457.183060815063,1.0,73,75,0.019763803482055663,6.865588191203641e-05,0.00828588449786964,6789.5,8366161.45,2892.4317537324887,0.22389917373657225,0.00010780899311612301,0.010383110955591442,74900.0,6890000.0,2624.8809496813374,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.75)",True,0.2920588254928589,0.0020430089374741554,0.04519965638668236,174.0,1222.8,34.968557305099104,97167.5,170463585.65,13056.17040521454,97000.0,168800000.0,12992.305415129373,1.0,73,75,0.013365650177001953,6.588672607904299e-05,0.008117063882897744,4290.8,5897943.760000001,2428.568253107168,0.2079697370529175,6.685604347524077e-05,0.00817655449900756,69200.0,5560000.0,2357.9652245103193,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,0.5294763565063476,0.020173083996630793,0.14203198230198294,130.0,2114.8,45.98695467195018,181915.9,2345904153.29,48434.53471738941,181400.0,2333040000.0,48301.55277007148,1.0,73,73,0.0207669734954834,0.0001447701298161519,0.012032045953043559,6859.9,16185450.690000001,4023.1145509418448,0.43107285499572756,0.00023457672774839013,0.015315897876010735,148400.0,26240000.0,5122.499389946279,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,0.3671607494354248,0.0004676037913304753,0.021624148337691253,81.5,30.65,5.5362442142665635,124905.9,47074545.49,6861.089234953879,124200.0,47360000.0,6881.8602136341015,1.0,73,73,0.03113372325897217,0.0002927132539645072,0.017108864777199778,10556.1,35284226.29,5940.052717779531,0.3573712110519409,0.0004286629839185707,0.020704177933899493,121500.0,30250000.0,5500.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.9)",True,0.3383630275726318,0.00299448327687287,0.05472187201542789,78.3,166.81,12.915494570476191,118232.4,275664212.64,16603.13863822139,117700.0,273810000.0,16547.205202087753,1.0,73,73,0.028124570846557617,0.00023096116318583882,0.015197406462480328,9606.0,24596718.0,4959.507838485589,0.3017184495925903,0.00017422905174782955,0.013199585286963737,106100.0,16490000.0,4060.7881008493905,1.0
