Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Shortest Path,Longest Path
"Normal Q-learning (reward, alpha = 0.001, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.7027903866767884,0.004691243310875796,0.06849265151004008,999.0,0.0,0.0,499997.54,220.86839999999995,14.8616419012167,2,14
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.001 and termination goal, initial values = 0)",False,True,1.7311071729660035,0.01163748378192238,0.10787716988279948,999.0,0.0,0.0,499999.44,18.246400000000005,4.271580503747998,3,3
"Normal Q-learning (reward, alpha = 0.01, gamma = 0.01 and termination goal, initial values = 0)",False,True,1.6822166872024535,0.0017449020434700969,0.04177202465131535,999.0,0.0,0.0,499999.32,30.657599999999988,5.536930557628476,3,3
"Normal Q-learning (reward, alpha = 0.1, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.6460767960548401,0.001940305701155575,0.04404890124799454,999.0,0.0,0.0,500000.0,0.0,0.0,3,3
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.1 and termination goal, initial values = 0)",False,True,1.621445472240448,0.004145518858034455,0.06438570383271783,999.0,0.0,0.0,500000.0,0.0,0.0,3,3
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.5 and termination goal, initial values = 0)",False,True,1.6375311827659607,0.00232321094365272,0.04819969858466669,999.0,0.0,0.0,491228.88,150522.5856,387.9724031422854,3,3
"Normal Q-learning (reward, alpha = 0.3, gamma = 0.6 and termination goal, initial values = 0)",False,True,2.1592103242874146,0.06979249212746425,0.2641826870320314,999.0,0.0,0.0,457397.3,853936.59,924.0868952647256,3,3
"Normal Q-learning (reward, alpha = 0.6, gamma = 0.6 and termination goal, initial values = 0)",False,True,2.183585534095764,0.015676804804727933,0.1252070477438388,999.0,0.0,0.0,471612.76,1158562.2223999999,1076.365282977856,3,3
"Normal Q-learning (reward, alpha = 0.9, gamma = 0.6 and termination goal, initial values = 0)",False,True,1.676718671321869,0.08099482156150892,0.2845958916806582,999.0,0.0,0.0,477421.46,927522.1484000001,963.0795130206021,3,3
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.6 and termination goal, initial values = 0)",False,True,1.5363591766357423,0.004461031190007043,0.0667909514081589,999.0,0.0,0.0,482691.36,1670948.2304000002,1292.651627624396,3,3
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = 0)",True,False,0.454867959022522,0.0008185129988527251,0.028609666178631393,999.0,0.0,0.0,135879.98,59629.7196,244.1919728410416,91,91
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.9 and termination goal, initial values = -1e4)",False,True,1.585555067062378,0.00423864620185318,0.06510488615959005,999.0,0.0,0.0,500000.0,0.0,0.0,3,3
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = -1e4)",True,False,0.46089920282363894,0.000490759342211112,0.022153088773602475,999.0,0.0,0.0,136334.28,48364.64160000001,219.91962531797842,91,91
"Normal Q-learning (reward, alpha = 0.2, gamma = 0.999 and termination goal, initial values = 0)",False,True,0.911330120563507,0.001747729113892836,0.04180585023525817,999.0,0.0,0.0,266116.84,71742.4144,267.84774481036794,3,95
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.5 and termination goal, initial values = 0)",False,True,1.6032906246185303,0.005110706964250176,0.07148920872586419,999.0,0.0,0.0,494453.7,581342.5099999999,762.4582021330742,3,3
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = 0)",True,False,0.45729952812194824,0.0008161755411266769,0.02856878613323774,999.0,0.0,0.0,136325.1,51160.75,226.1874222851483,91,91
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e4)",True,False,0.4597229504585266,0.0008463150138217029,0.029091493839638126,999.0,0.0,0.0,136334.3,62683.86999999998,250.36746993169857,91,91
"Normal Q-learning (reward, alpha = 0.999, gamma = 0.999 and termination goal, initial values = +1e7)",True,False,0.46212207317352294,0.0009865159789779001,0.03140885192072292,999.0,0.0,0.0,136301.62,54400.615599999976,233.2393954716912,91,91
No-discounting Q-learning,True,False,0.47359897375106813,0.00048820971299080043,0.022095468155049362,999.0,0.0,0.0,136318.62,49724.215599999996,222.98927238770926,91,91
