Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.11325634956359863,5.307849975451972e-07,0.0007285499279700721,999.0,0.0,0.0,32774.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0.007458181381225586,1.5865717614360615e-09,3.98317933494848e-05,2131.0,0.0,0.0,0.06216805458068848,9.2293149782563e-08,0.00030379787652740927,18000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.15532970190048218,3.503572804100941e-06,0.0018717833218887653,999.0,0.0,0.0,45186.37,72921.2331,270.03931769281303,0.0,0.0,0.0,0.0,18,18,0.013842408657073974,3.47218244298233e-06,0.0018633793073291143,4041.38,288566.93559999997,537.1842659646687,0.0690797233581543,2.012742921260724e-06,0.0014187117118219345,20140.0,140400.0,374.6998799039039
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.24147466897964479,6.406312710458906e-06,0.0025310694795795128,999.0,0.0,0.0,72453.84,381940.7344000001,618.0135390102713,0.0,0.0,0.0,0.0,18,18,0.01806159973144531,8.3021657664176e-06,0.0028813479079100464,5436.82,758860.6476,871.1260801973501,0.08306725978851319,5.0752612005680925e-06,0.002252834037510995,24990.0,429900.0,655.6675987114203
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.5816791939735413,6.282260395511799e-05,0.007926071155062765,999.0,0.0,0.0,180569.83,5607307.3411,2367.9753675027955,0.0,0.0,0.0,0.0,18,18,0.019884774684906004,2.2676802886161348e-05,0.0047620166826840655,6167.22,2195148.2316,1481.6032639002926,0.11174831628799438,1.4366250120582436e-05,0.0037902836464547658,34790.0,1465900.0,1210.7435731813734
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.9544344544410706,0.027022743311538734,0.16438595837704245,543.21,10029.285899999999,100.14632244870502,303767.81,2722277546.2739,52175.44965090287,303450.0,2726947500.0,52220.18287980233,1.0,18,18,0.015837132930755615,6.484629312510037e-05,0.008052719610485664,5039.68,6608187.0576,2570.639425823855,0.15036079168319702,5.743300708861057e-05,0.007578456774872479,48030.0,6009100.0,2451.3465687250346
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4039786005020142,0.001103399834539482,0.03321746279503421,103.24,123.22240000000002,11.100558544505768,135913.84,123501367.23439999,11113.116900060037,135440.0,123486400.0,11112.443475671766,1.0,18,18,0.004952065944671631,1.5228828045172801e-05,0.0039024131053968136,1636.88,1699666.5455999998,1303.7126008442197,0.20822129726409913,0.0003677682673687513,0.019177285192872096,69980.0,41639600.0,6452.87532809987
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4152443027496338,0.0009767534751992117,0.03125305545381462,105.93,100.34509999999999,10.017240138880569,136706.64,106009922.15039998,10296.111991931712,136330.0,105661100.0,10279.158525871659,1.0,18,18,0.004183070659637451,1.1359923987873802e-05,0.003370448633027034,1359.08,1212769.9936000002,1101.2583682315428,0.21139822006225586,0.00034797684312820826,0.01865413742653914,69530.0,37449100.0,6119.566978144777
Model-free Dijkstra,True,False,0.002949495315551758,2.1687339276468256e-07,0.00046569667463348133,279.0,0.0,0.0,5368.0,0.0,0.0,1074.0,0.0,0.0,1.0,18,18,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.021337029933929445,2.8657167433152604e-07,0.0005353238966565252,18.0,0.0,0.0,31654.0,0.0,0.0,27360.0,0.0,0.0,1.0,18,18,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.032759275436401364,4.4069474315620024e-07,0.0006638484338734259,29.0,0.0,0.0,48374.0,0.0,0.0,44080.0,0.0,0.0,1.0,18,18,,,,,,,,,,,,
