Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.11130826711654664,9.944365232229304e-07,0.0009972143817770231,999.0,0.0,0.0,33372.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,0.004046485424041748,1.4903010821853969e-09,3.860441791020034e-05,1207.0,0.0,0.0,0.05986085653305054,2.664227220691373e-07,0.000516161527110591,18000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.14548300266265868,2.393227838206258e-06,0.0015470060886131824,999.0,0.0,0.0,43947.86,76990.92040000002,277.47237772434215,0.0,0.0,0.0,0.0,22,22,0.0070997047424316406,2.6711202620845146e-06,0.0016343562225183696,2168.54,256389.10839999997,506.34880112428425,0.07026260375976562,3.302900630706063e-06,0.0018173884094232755,21410.0,261900.0,511.76166327695944
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.2089066481590271,4.061956784079257e-06,0.002015429677284538,999.0,0.0,0.0,64789.34,288629.8644,537.242835596716,0.0,0.0,0.0,0.0,22,22,0.008140180110931396,4.174085228095237e-06,0.0020430578132043247,2559.7,423236.98999999993,650.5666683745794,0.08547380685806275,8.392691984971633e-06,0.002897014322534777,26800.0,800000.0,894.4271909999159
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.40535788774490356,3.218362228982983e-05,0.005673061104009882,999.0,0.0,0.0,130578.32,1823300.8176,1350.2965665364036,0.0,0.0,0.0,0.0,22,22,0.00849203109741211,1.2776526573043156e-05,0.0035744267474719853,2766.38,1367067.0155999998,1169.2164109351186,0.11891332864761353,3.844741238523852e-05,0.006200597744188742,38750.0,3947500.0,1986.8316486305528
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.9580884218215943,0.00037614878084525573,0.019394555443352026,999.0,0.0,0.0,315815.51,34665225.429900005,5887.718185332923,0.0,0.0,0.0,0.0,22,22,0.006527879238128662,1.5899656609798286e-05,0.0039874373486988215,2155.7,1780388.9900000002,1334.3121786148847,0.16243338346481323,0.00017220055750328243,0.01312252100410902,54110.0,19377900.0,4402.033620952934
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.40326958179473876,0.004564707190834929,0.0675626168145886,123.57,521.3851000000001,22.833858631427148,141574.96,553213534.1984001,23520.491793293782,141100.0,553710000.0,23531.04332578562,1.0,22,22,0.0036786484718322756,9.016477240101038e-06,0.0030027449508909405,1279.28,1114819.1216000002,1055.8499522185907,0.21695810079574585,0.0005679676653265403,0.023832072199591464,76250.0,71607500.0,8462.121483410647
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.39701995611190793,0.006141857091223407,0.07837000122000386,117.99,636.0498999999999,25.220029738285398,135803.25,711058607.7875,26665.682211177347,135390.0,710997900.0,26664.543873841158,1.0,22,22,0.002928783893585205,7.5165454430759845e-06,0.0027416318941601158,994.5,888621.63,942.6672954971972,0.22297959804534911,0.0007976549692757318,0.0282427861457706,76310.0,91873900.0,9585.087375710249
Model-free Dijkstra,True,False,0.002531025409698486,5.365033904297433e-07,0.0007324639174933761,291.0,0.0,0.0,4494.0,0.0,0.0,1009.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.015605268478393554,3.5407606583248705e-08,0.00018816909040341538,15.0,0.0,0.0,22175.0,0.0,0.0,18690.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.027104115486145018,2.290257094728076e-07,0.0004785663062448166,29.0,0.0,0.0,39619.0,0.0,0.0,36134.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
