Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,1.0639647936820984,0.00023889646171971324,0.015456275803689362,2999.0,0.0,0.0,265867.38,5714.7156,75.59573797510016,0.0,0.0,0.0,0.0,64,48894,0.01178870439529419,8.559168718528554e-06,0.0029256057011375534,2910.38,531020.7156,728.711682080094,0.43712466955184937,3.8989231410795354e-05,0.00624413576172038,108280.0,361600.0,601.3318551349163,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.9793970441818237,0.00015934148684871162,0.012623053784592364,2999.0,0.0,0.0,245376.23,2156887.7371000005,1468.6346506534567,0.0,0.0,0.0,0.0,64,8716,0.010119738578796387,2.4745926698642506e-06,0.0015730838089130059,2489.14,148569.40039999998,385.44701373859414,0.3118312835693359,2.0732327955101936e-05,0.0045532766174593365,77440.0,466400.0,682.9348431585549,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",False,0.9513453984260559,0.0006736650202000135,0.025955057699801276,2999.0,0.0,0.0,237506.99,7815663.4299,2795.650806145145,0.0,0.0,0.0,0.0,64,100002,0.010176558494567872,2.15535797699431e-06,0.0014681137479753774,2513.43,140236.8251,374.48207580603906,0.24396903276443482,0.0002780176540730907,0.0166738614025993,60840.0,18074400.0,4251.399769487692,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.9464750528335572,0.00030355162315743206,0.01742273294168949,2999.0,0.0,0.0,236133.67,7595161.861099999,2755.9321220051847,0.0,0.0,0.0,0.0,64,27731,0.009865286350250245,2.7800440085400166e-06,0.0016673463972852241,2432.89,167092.4179,408.7693945245901,0.22900205612182617,0.0009832210587741427,0.031356355954959794,57000.0,62420000.0,7900.632886041472,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,1.3907460498809814,0.00028239701138782036,0.01680467230825464,2999.0,0.0,0.0,348458.23,302847.9571,550.3162337238472,0.0,0.0,0.0,0.0,64,66,0.011317901611328125,4.428185722995294e-05,0.006654461453036823,2844.82,2782054.0275999997,1667.949048262566,0.4796451425552368,5.459182400093141e-05,0.007388628018849738,120530.0,849100.0,921.4662229295222,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,1.304973692893982,0.00024351136539255548,0.01560485070074544,2999.0,0.0,0.0,328004.31,306615.67390000005,553.7288812225709,0.0,0.0,0.0,0.0,64,66,0.01087608814239502,4.5154949184257026e-05,0.006719743237971003,2743.18,2877697.7276000003,1696.3778257216168,0.34803989410400393,2.5459499774206054e-05,0.0050457407557469745,87900.0,570000.0,754.983443527075,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,1.2510039949417113,0.00013448287432745473,0.011596675141067578,2999.0,0.0,0.0,317322.73,334646.7171,578.4865746929655,0.0,0.0,0.0,0.0,64,66,0.009654319286346436,2.93564980670169e-05,0.005418163717258542,2449.34,1893761.7044000002,1376.140147078051,0.27316406488418576,1.243877867825063e-05,0.003526865276453104,69630.0,453100.0,673.1270311018567,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,1.2498200607299805,0.0004122780136516213,0.02030463035003645,2999.0,0.0,0.0,314602.38,421497.27559999994,649.2282153449586,0.0,0.0,0.0,0.0,64,66,0.01039879560470581,3.9251077528541605e-05,0.006265068038620299,2622.7,2479999.45,1574.801400177178,0.25133093357086184,3.13151965579209e-05,0.005595998262858996,63510.0,569900.0,754.9172140042907,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,2.0151028633117676,0.0003034250467726451,0.01741910005633601,2999.0,0.0,0.0,523541.21,2005728.9859,1416.2376163271472,0.0,0.0,0.0,0.0,64,66,0.01654885768890381,7.544460640112901e-05,0.008685885470182588,4313.05,5062865.1875,2250.0811513143253,0.536986482143402,6.534262100259979e-05,0.008083478273775454,140430.0,2385100.0,1544.376897004096,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,1.9529072880744933,0.0003660739268427449,0.019133058481140563,2999.0,0.0,0.0,506799.56,1948250.6464,1395.797494767776,0.0,0.0,0.0,0.0,64,66,0.01454521417617798,6.987014026591964e-05,0.008358836059280002,3800.73,4795153.937099999,2189.783993251389,0.4020859336853027,4.6182150333061144e-05,0.006795745016777862,105050.0,1647500.0,1283.5497652993436,1.0
