Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,0.45779884815216065,5.204474103768462e-05,0.007214204116718949,2999.0,0.0,0.0,108128.13,4415.513099999999,66.44932731036485,0.0,0.0,0.0,0.0,28,7264,0.004577908515930176,1.6956900597051576e-07,0.00041178757384179986,1072.31,8853.133899999999,94.09109362739918,0.17629825592041015,1.4665301017066666e-05,0.0038295301300638263,41650.0,227500.0,476.9696007084728,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,0.4285837197303772,7.638403127782e-05,0.008739795837307643,2999.0,0.0,0.0,100704.86,11715.2804,108.23714889075747,0.0,0.0,0.0,0.0,28,1456,0.004539165496826172,2.6203155985058404e-07,0.000511890183389547,1053.14,15206.540399999998,123.31480203122413,0.12729523181915284,7.3629392664997784e-06,0.0027134736531795878,29950.0,47500.0,217.94494717703367,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,0.4092988133430481,2.0857281731849757e-05,0.0045669773080068785,2999.0,0.0,0.0,96842.19,13554.673899999994,116.42454165681733,0.0,0.0,0.0,0.0,28,30,0.004439830780029297,4.056846000821679e-07,0.0006369337485815678,1041.3,21942.89,148.1313268690995,0.09727067232131958,1.544603856990534e-06,0.0012428209271614853,23020.0,19600.0,140.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",True,0.4067722535133362,1.6689270018440542e-05,0.0040852503005863105,2999.0,0.0,0.0,96121.05,38286.54749999999,195.6694853573239,0.0,0.0,0.0,0.0,28,32,0.004437313079833984,3.2406047957920234e-07,0.0005692631022464062,1044.45,16954.1675,130.20816986656405,0.08876750469207764,6.667544204219665e-07,0.0008165503171403257,21000.0,0.0,0.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,0.5784519195556641,2.634987246779019e-05,0.005133212684838823,2999.0,0.0,0.0,138790.89,149637.5179,386.8300891864541,0.0,0.0,0.0,0.0,28,30,0.006086533069610596,2.803843368445769e-06,0.001674468085227595,1468.75,159682.6675,399.6031375001953,0.18976134777069092,3.7023491024456237e-06,0.0019241489293829685,45920.0,93600.0,305.9411708155671,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,0.5479677867889404,3.387093896035367e-05,0.00581987447977649,2999.0,0.0,0.0,131788.18,162294.3676,402.85775107350236,0.0,0.0,0.0,0.0,28,30,0.005037829875946045,2.0970426199880878e-06,0.0014481169220708968,1217.33,122239.12109999999,349.6271172263387,0.13806797027587892,6.753549139284587e-06,0.0025987591537663867,33490.0,269900.0,519.5190083144215,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,0.5358633542060852,4.154009177761395e-05,0.006445160337618759,2999.0,0.0,0.0,128248.11,192145.03790000002,438.34351586398543,0.0,0.0,0.0,0.0,28,29,0.00514798641204834,2.1266601261004326e-06,0.0014583072810969685,1239.54,115739.20840000002,340.20465664067564,0.11002241611480713,5.738085315465468e-06,0.0023954300898722694,26560.0,246400.0,496.3869458396343,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,0.5296988487243652,4.0895582544635544e-05,0.006394965406054637,2999.0,0.0,0.0,127530.07,137270.4051,370.5002093116818,0.0,0.0,0.0,0.0,28,29,0.005316228866577149,2.520382558122947e-06,0.0015875712765488505,1278.41,143288.74190000002,378.5349942871861,0.100570387840271,5.811665827854995e-06,0.0024107396847969703,24320.0,217600.0,466.47615158762403,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,0.819138708114624,0.00010188123344746601,0.01009362340527256,2999.0,0.0,0.0,203280.66,1315543.5044000002,1146.9714488164036,0.0,0.0,0.0,0.0,28,30,0.007330551147460938,4.193386912811548e-06,0.0020477760895204213,1814.43,231222.30510000003,480.8558048937332,0.21369803190231323,1.23847591117908e-05,0.003519198646253263,53480.0,309600.0,556.4171097297423,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,0.7898035216331482,6.296392349810844e-05,0.007934981001748425,2999.0,0.0,0.0,197246.09,956553.7418999998,978.0356547181701,0.0,0.0,0.0,0.0,28,31,0.006845297813415527,3.1680824970635518e-06,0.001779910811547464,1702.01,189634.84989999997,435.4708370258564,0.15812448740005494,6.0407504020702175e-06,0.0024577938078834474,39800.0,240000.0,489.89794855663564,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.5)",True,0.7682079958915711,0.00025748386081619976,0.016046303649632204,2999.0,0.0,0.0,196367.99,1451883.9499,1204.9414715661503,0.0,0.0,0.0,0.0,28,30,0.006350109577178955,3.930268684706562e-06,0.0019824905257545523,1632.62,257446.89559999996,507.3922502364418,0.12535013914108276,1.0285024432158708e-05,0.0032070273513268807,32350.0,367500.0,606.2177826491071,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.5)",True,0.7633527898788453,6.988922600296518e-05,0.008359977631726367,2999.0,0.0,0.0,197826.21,767070.0659,875.8253626722625,0.0,0.0,0.0,0.0,28,30,0.006278891563415528,2.5791665543465574e-06,0.0016059783791653476,1634.31,177467.5339,421.26895672479833,0.114413902759552,5.7657635132898115e-06,0.0024012004317194788,29800.0,280000.0,529.1502622129182,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.75)",True,1.2003900241851806,0.05422347488170076,0.2328593457040124,2257.76,217817.8024,466.7095482203037,321255.27,3856813294.4370995,62103.24705228463,307613.63636363635,2844214359.5041323,53331.17624339568,0.88,28,29,0.008810794353485108,1.0683640729638453e-05,0.003268583902799262,2362.16,761372.9344,872.5668652888443,0.2545016646385193,2.786398378063382e-05,0.005278634651179585,68620.0,1375600.0,1172.8597529116598,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.75)",True,0.8076417088508606,0.03643588165807657,0.1908818526158958,1459.78,139083.1916,372.93858958278906,215408.47,2576846268.6291,50762.646391112234,215330.0,2575921100.0,50753.53288195808,1.0,28,29,0.008300077915191651,9.817878954407886e-06,0.00313334947849867,2217.57,706237.5650999999,840.3794173467124,0.19688350915908814,3.990102239787915e-05,0.006316725607296802,52760.0,1702400.0,1304.7605144240072,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.75)",True,0.6314138388633728,0.03879312394401279,0.19695970131987098,1087.42,132864.6636,364.5060542707076,169741.55,2779942739.6075,52725.16230043773,169660.0,2778744400.0,52713.79705541994,1.0,28,29,0.009082674980163574,1.3372442825243525e-05,0.00365683508313453,2441.86,973859.0403999999,986.8429664338698,0.16403275966644287,2.280976439762981e-05,0.004775956909105212,44210.0,1425900.0,1194.1105476462387,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.75)",True,0.5248930668830871,0.03726581864846491,0.19304356671089795,846.13,111050.2731,333.242063821481,140000.48,2566205930.0896,50657.73317164517,139910.0,2565161900.0,50647.42737790341,1.0,28,30,0.009030094146728515,1.1297160319736577e-05,0.003361124859289904,2408.09,800952.1418999998,894.9592962252528,0.1516200876235962,2.0262962706988218e-05,0.004501440070353955,40480.0,1169600.0,1081.480466767662,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.9)",True,0.5185717058181762,0.0032325282810709045,0.05685532764016847,372.6,1965.4,44.332832077366774,140998.01,236376161.16990003,15374.529624346236,140810.0,235653900.0,15351.02276722955,1.0,28,30,0.009333033561706543,3.1638515437384734e-05,0.005624812480197428,2524.09,2333003.3419000003,1527.4172127811053,0.32944024324417115,0.0001565335225796559,0.012511335763205138,89500.0,10150000.0,3185.9064644147984,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.9)",True,0.3888521480560303,0.002439870660832957,0.049395046926113524,267.82,1411.2876,37.56710795363412,106196.59,188403744.70189998,13726.024358928553,105990.0,188989900.0,13747.359746511327,1.0,28,30,0.009526205062866212,2.8417229901833698e-05,0.0053307813594100535,2586.79,2102390.1059000003,1449.9621049875752,0.2605942463874817,0.00012254318937550009,0.011069922735751143,71060.0,9076400.0,3012.7064244628946,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.9)",True,0.3250693607330322,0.0013042152416199773,0.03611392033025461,210.54,666.5684,25.81798597877069,89175.67,98247994.72110003,9912.012647343628,88920.0,98173600.0,9908.259181107445,1.0,28,29,0.008428399562835693,2.363543337521037e-05,0.004861628675167445,2299.5,1777835.99,1333.3551627379707,0.2202837061882019,0.00011870167060471319,0.010895029628445862,60350.0,8287500.0,2878.8018340969566,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.9)",True,0.2785610628128052,0.0007358805959467873,0.02712711919734175,165.76,345.2824,18.58177601845421,75963.01,55053241.66990001,7419.787171469274,75650.0,55207500.0,7430.174964292563,1.0,28,29,0.0089241623878479,2.131198314302197e-05,0.0046164903490662655,2421.23,1609940.5570999999,1268.8343300447068,0.20441244125366212,0.00011772332467407979,0.01085003800334726,55670.0,8501100.0,2915.66458976337,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 1)",True,0.6856207156181335,0.006175043790380295,0.07858144685853204,132.93,213.98510000000002,14.628229557947195,190240.51,452223358.18990004,21265.543919446314,189730.0,450617100.0,21227.743638926866,1.0,28,29,0.006306612491607666,3.838730567437664e-05,0.006195749000272416,1735.39,2959698.8178999997,1720.3775219119784,0.6085692882537842,0.004366820613626032,0.06608192350125738,168960.0,328378400.0,18121.21408736181,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 1)",True,0.5327655577659607,0.0041174747456265036,0.0641675521243136,102.2,142.50000000000003,11.937336386313323,148527.98,311221219.0396,17641.46306403185,148090.0,313441900.0,17704.29044045539,1.0,28,30,0.005349380970001221,2.225657198125077e-05,0.004717687143214434,1466.75,1680962.0675,1296.5192121600048,0.47037856340408324,0.0038661663178501103,0.06217850366364657,131110.0,294437900.0,17159.19287146106,1.0
