Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.1822601842880249,0.0002767003770165729,0.016634313241506934,999.0,0.0,0.0,47576.0,0.0,0.0,0.0,0.0,0.0,0.0,33,33,0.004338374137878418,1.4757567751553327e-05,0.003841557984926601,1260.0,0.0,0.0,0.0755779504776001,9.334255370674783e-05,0.009661395018668258,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.2390181040763855,0.000459276845453013,0.021430745331252783,999.0,0.0,0.0,63557.74,53092.69239999999,230.4185157490604,0.0,0.0,0.0,0.0,33,33,0.008794484138488769,2.3793358994475966e-05,0.004877843682866023,2445.38,563462.0556000001,750.6410963969399,0.08572898387908935,0.00012968951549758003,0.011388130465426713,23060.0,116400.0,341.1744421846396
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.38465133905410764,0.0025724621322574144,0.050719445307075416,999.0,0.0,0.0,96393.16,276658.8144,525.9836636246415,0.0,0.0,0.0,0.0,33,33,0.013265848159790039,5.167886445633485e-05,0.007188801322636122,3148.62,727451.1755999997,852.9074836112061,0.11348569393157959,0.00038265024165013984,0.01956144784135724,28510.0,409900.0,640.2343321003647
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.768577401638031,0.0017521203881140706,0.041858337139858655,999.0,0.0,0.0,214871.7,5102650.27,2258.904661556127,0.0,0.0,0.0,0.0,33,33,0.014365434646606445,4.575788769557221e-05,0.006764457679339284,4188.24,1804683.0623999995,1343.3849271150839,0.1408213973045349,0.00031837843592754213,0.017843162161666922,39720.0,1721600.0,1312.097557348538
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.5622377347946167,0.013676686519563622,0.11694736644988472,211.18,2387.5075999999995,48.8621284841338,155415.68,813793439.8176001,28527.065040371752,155090.0,814121900.0,28532.821451794774,1.0,33,33,0.015517115592956543,0.0001159022790710651,0.01076579207820145,4581.5,6272846.03,2504.565038085456,0.21128023624420167,0.0009557721259550589,0.03091556446120722,59000.0,17520000.0,4185.68990729127
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.8912286067008972,0.07350345903820232,0.27111521358677443,111.57,855.3451,29.246283524577958,259599.68,4941008002.057601,70292.30400305286,259170.0,4941241100.0,70293.96204511452,1.0,33,33,0.011978704929351807,0.00012392400263371993,0.01113211582017183,3925.38,12987110.695600001,3603.763407273014,0.6056729102134705,0.032562407832544625,0.18045056894491807,175720.0,2114141600.0,45979.7955628339
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.9930575108528137,0.07578519002633936,0.27529110052150135,118.54,1022.7684000000002,31.980750460237797,278237.92,5700127819.753601,75499.19085495951,277780.0,5706291600.0,75540.0,1.0,33,33,0.012861557006835937,0.0001689722900790457,0.012998934190119039,3722.14,14141325.780399997,3760.495416883259,0.6384711456298828,0.03606958682690411,0.18991994847014915,179730.0,2698997100.0,51951.87292100257
Model-free Dijkstra,True,False,0.0026361751556396485,5.90141369648336e-06,0.0024292825476842665,280.0,0.0,0.0,3874.0,0.0,0.0,964.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.01672546625137329,2.0640343069197798e-05,0.0045431644334315915,24.0,0.0,0.0,27870.0,0.0,0.0,24960.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.02423628807067871,1.8746835648380513e-05,0.004329761615652819,37.0,0.0,0.0,41390.0,0.0,0.0,38480.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
