Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.187242329120636,0.00023380758053733074,0.015290767820398383,999.0,0.0,0.0,47576.0,0.0,0.0,0.0,0.0,0.0,0.0,33,33,0.0045269250869750975,1.918552794279549e-05,0.004380128758700535,1260.0,0.0,0.0,0.07847203493118286,8.2426715123637e-05,0.009078915966327534,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.2434227466583252,0.00037369310434201,0.019331143379066072,999.0,0.0,0.0,63511.96,67400.7984,259.6166373713364,0.0,0.0,0.0,0.0,33,33,0.008720493316650391,1.7923131746329094e-05,0.00423357198430936,2472.72,448055.32159999997,669.3693461759359,0.09414880514144898,0.00013071554687291498,0.011433089996711955,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.35730743646621704,0.0005387172470108169,0.02321028321694539,999.0,0.0,0.0,96412.44,428377.96640000003,654.5058948550426,0.0,0.0,0.0,0.0,33,33,0.010844471454620362,2.2275975922519822e-05,0.004719743205145787,2979.44,817625.4464000001,904.22643535787,0.11090187549591064,0.00015315181428306914,0.012375452083987442,30000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.7657301592826843,0.0014884121358184697,0.038579944735814095,999.0,0.0,0.0,214406.98,4906775.7195999995,2215.124312448401,0.0,0.0,0.0,0.0,33,33,0.015474262237548829,4.129547084871775e-05,0.006426155215112513,4309.16,1520812.7344,1233.2123638692567,0.14465516328811645,0.0002570470952762833,0.016032688335905595,41400.0,5040000.0,2244.994432064365
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.5472490167617798,0.011996629998416915,0.10952912853856235,211.16,2314.3143999999998,48.107321688075714,157190.26,850355850.6123999,29160.86162328541,156750.0,854687500.0,29235.03890881625,1.0,33,33,0.017444825172424315,9.156796778995612e-05,0.009569115308635178,5078.22,6126630.551600001,2475.203133401378,0.21039918184280396,0.000574432556980645,0.023967322691127706,60950.0,18347500.0,4283.398183685472
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.8699000334739685,0.05004119514842238,0.2236988939365199,110.78,777.8716000000001,27.8903495854749,259046.62,4391346771.7355995,66267.2375441711,257750.0,4372687500.0,66126.29960915702,1.0,33,33,0.01633068323135376,0.00018338383527222388,0.013541928787001646,5091.84,14340909.8144,3786.9393729501403,0.5944090962409974,0.023975475514182994,0.15484016117978885,177000.0,1986000000.0,44564.55991031438
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.9326877331733704,0.06630848980476672,0.25750434909874187,116.93,934.3850999999999,30.567713359032922,274401.28,5206892461.1616,72158.80030295404,273200.0,5245260000.0,72424.16723718679,1.0,33,33,0.016425209045410158,0.00025630939704215054,0.016009665737989363,4859.16,19079608.734399997,4368.02114628581,0.6137224698066711,0.03148635436696383,0.17744394711278216,181400.0,2631040000.0,51293.664326113416
Model-free Dijkstra,True,False,0.0028580403327941894,1.3528397980161345e-05,0.003678097059643933,280.0,0.0,0.0,3874.0,0.0,0.0,964.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.017072207927703857,1.5806641630950933e-05,0.003975756736893108,24.0,0.0,0.0,27870.0,0.0,0.0,24960.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.02564263582229614,3.388182756509081e-05,0.00582080987192425,37.0,0.0,0.0,41390.0,0.0,0.0,38480.0,0.0,0.0,1.0,33,33,,,,,,,,,,,,
