Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.14068590879440307,0.00013452202564673713,0.011598363058929357,999.0,0.0,0.0,36008.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24,0.006198728084564209,1.8607764341567188e-05,0.004313671793445485,1615.0,0.0,0.0,0.07747635126113891,7.472491944287754e-05,0.008644357665140745,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.18856627464294434,0.00027413616475664633,0.01655705785327352,999.0,0.0,0.0,48339.72,51738.2816,227.46050558283738,0.0,0.0,0.0,0.0,24,24,0.008928170204162597,2.656267422300971e-05,0.0051538989341089825,2339.2,493204.76,702.2853835870429,0.07782660245895386,0.0001084519130986962,0.01041402482706356,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.2707291579246521,0.00039664484312185665,0.01991594444463673,999.0,0.0,0.0,72862.81,258278.45389999996,508.21103283970524,0.0,0.0,0.0,0.0,24,24,0.011642653942108155,2.9600667923040187e-05,0.0054406495864961005,3126.9,738705.63,859.479860147985,0.09163851737976074,7.378990075835645e-05,0.008590104816494176,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.5708799242973328,0.001714867117979537,0.04141095408197615,999.0,0.0,0.0,156185.51,3243037.7498999997,1800.8436217228857,0.0,0.0,0.0,0.0,24,24,0.013235490322113037,3.3916559283460404e-05,0.00582379251720564,3676.56,1610658.0463999999,1269.1170341619404,0.12655357122421265,0.00019422017117491918,0.01393628972054324,34800.0,960000.0,979.7958971132713
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.5685312104225159,0.014623414974634963,0.12092731277356229,350.48,6890.249599999999,83.00752736951029,161826.76,1063940508.6024001,32618.10093494715,161550.0,1066847500.0,32662.631553504685,1.0,24,24,0.010337827205657958,6.387357019377191e-05,0.007992094230786565,2966.6,3309315.52,1819.1524180232948,0.16700878381729126,0.0003730294127511741,0.019313969368081076,47600.0,10240000.0,3200.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.35593361854553224,0.002299772215161511,0.04795594035321913,67.99,70.5899,8.401779573399912,106691.93,145465013.12510002,12060.88774199893,105550.0,143947500.0,11997.812300582136,1.0,24,24,0.007619712352752685,5.18063983359923e-05,0.007197666172864111,2069.6,2991989.6400000006,1729.736870162627,0.2231966209411621,0.0008630479792389907,0.02937767824793155,67400.0,52740000.0,7262.231062146123
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.3891933965682983,0.002773886849838823,0.052667702150737725,71.17,91.12110000000001,9.545737268540341,111770.02,161600487.4996,12712.218040121874,110800.0,160860000.0,12683.059567785685,1.0,24,24,0.00593228816986084,3.1347267624119e-05,0.005598863065312367,1767.72,1835902.2816000003,1354.9547157008608,0.24549144983291626,0.0016065354089162783,0.040081609360357255,70450.0,86047500.0,9276.17917032654
Model-free Dijkstra,True,False,0.00260098934173584,1.1225749649634052e-05,0.003350484987227081,278.0,0.0,0.0,3711.0,0.0,0.0,879.0,0.0,0.0,1.0,24,24,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.02065016508102417,1.8331131027770198e-05,0.004281487011281267,26.0,0.0,0.0,30808.0,0.0,0.0,27976.0,0.0,0.0,1.0,24,24,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.022675223350524902,1.7840955238830248e-05,0.004223855494548819,30.0,0.0,0.0,35112.0,0.0,0.0,32280.0,0.0,0.0,1.0,24,24,,,,,,,,,,,,
