Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.4240848898887634,0.003537760710942592,0.05947907792612955,999.0,0.0,0.0,104562.0,0.0,0.0,0.0,0.0,0.0,0.0,91,91,0.006856343746185303,2.7092283757036735e-05,0.005205024856524389,1602.0,0.0,0.0,0.1207007646560669,0.0003505530580576988,0.01872306219766678,30000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.17426193714141847,0.0014640041722684828,0.038262307461370944,259.52,5525.1896,74.33161911326835,48664.36,83134717.2304,9117.82415000421,48600.0,83040000.0,9112.628599915613,1.0,91,91,0.006786649227142334,3.125441273352293e-05,0.0055905646167022285,1866.3,1194480.2699999998,1092.922810632114,0.12034522771835326,0.00024658658121831537,0.015703075533739095,33850.0,4427500.0,2104.162541250081
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.16258787155151366,0.00028390132974768676,0.016849371790891396,144.45,195.52750000000003,13.983114817521882,46449.0,6877429.4,2622.4853479094977,46350.0,6927500.0,2632.0144376503713,1.0,91,91,0.009741923809051513,4.892898443255832e-05,0.006994925620230592,2672.98,2646643.7996,1626.850884254608,0.14120776891708375,0.0002556423397535297,0.015988819210733786,40550.0,2447500.0,1564.4487847162015
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.20106767416000365,0.00032067972195747534,0.017907532547994303,92.9,62.61,7.912648102879339,60448.68,9765141.3776,3124.92261945796,60250.0,9687500.0,3112.4748994971833,1.0,91,91,0.013664677143096923,8.169890179453319e-05,0.009038744481095436,4114.64,4740885.670399999,2177.357497151076,0.18541746377944945,0.00026728402294713194,0.0163488232893726,55850.0,6027500.0,2455.0967394381837
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.27108513116836547,0.0007322362004667581,0.027059863275093576,53.26,27.5524,5.2490380071018725,81755.82,33189845.6876,5761.062895646948,81150.0,32427500.0,5694.514904713131,1.0,91,91,0.021961026191711426,0.0002329348396683372,0.015262202975597501,6648.62,16305014.9356,4037.9468713196316,0.25578699588775633,0.0005377074922741713,0.02318852070042786,76900.0,23390000.0,4836.320915737499
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",False,True,1.1037350249290467,0.14186025856379714,0.3766434103549366,116.3,1522.13,39.01448448973791,345676.0,13588069371.92,116567.87452776173,344050.0,13617847500.0,116695.5333335428,1.0,90,91,0.1343998885154724,0.016611105493022357,0.12888407773275315,42471.0,1667459036.36,40834.53240040836,1.0908560562133789,0.14155347788449568,0.3762359338028409,341750.0,13614187500.0,116679.85044556751
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,1.163042390346527,0.11608759698919403,0.3407162998583925,112.58,1013.5236,31.835885412534076,333980.72,9088763356.5216,95335.00593444992,332400.0,9059240000.0,95180.03992434549,1.0,91,91,0.1625493907928467,0.016853996141610785,0.12982294150731136,47437.52,1343858184.4896002,36658.671341029265,1.154339554309845,0.11393881401134816,0.3375482395322899,331650.0,8926027500.0,94477.65608862235
Model-free Dijkstra,True,False,0.0008403611183166504,2.359300094502714e-06,0.0015360013328453573,136.0,0.0,0.0,1061.0,0.0,0.0,333.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.016577954292297362,3.0321606103575505e-05,0.005506505798015244,69.0,0.0,0.0,23774.0,0.0,0.0,23046.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.019554464817047118,6.0570374042242735e-06,0.00246110491532244,93.0,0.0,0.0,31790.0,0.0,0.0,31062.0,0.0,0.0,1.0,91,91,,,,,,,,,,,,
