Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.16985153436660766,0.0001654563666016372,0.012862984358290933,999.0,0.0,0.0,42386.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,0.004740748405456543,1.8896207725470048e-05,0.004346976848968723,1430.0,0.0,0.0,0.07952927589416504,9.720682773368025e-05,0.009859352297878408,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.21935522556304932,0.00027208837067234983,0.01649510141443058,999.0,0.0,0.0,56063.9,80335.31,283.43484260055254,0.0,0.0,0.0,0.0,31,31,0.01231964111328125,2.813870806662635e-05,0.0053045931103739095,3357.0,915787.72,956.9679827455044,0.09786380052566529,7.733698242583954e-05,0.008794144780809532,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.31176268339157104,0.0003020113049506733,0.01737847245734427,999.0,0.0,0.0,84588.52,447416.2096,668.8917771956836,0.0,0.0,0.0,0.0,31,31,0.014490034580230713,3.0565311087565304e-05,0.005528590334575831,4183.28,565197.0815999999,751.7959042186915,0.11207378625869752,0.00012870002765504865,0.011344603459577097,30550.0,2447500.0,1564.4487847162015
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.6688412475585938,0.0015212562564948708,0.039003285201311834,999.0,0.0,0.0,184911.54,6013757.668400001,2452.2964071253705,0.0,0.0,0.0,0.0,31,31,0.016580541133880616,3.804306988747044e-05,0.006167906442827294,4499.16,1918982.2544,1385.2733500648887,0.1620043683052063,0.0004307001940847556,0.02075331766452669,45300.0,17410000.0,4172.529209005013
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,1.170756025314331,0.12153758839646328,0.3486224152237823,627.42,36221.6636,190.31989806638717,329881.44,8885076897.6864,94260.68585410569,322031.25,7858634440.104167,88648.93930614267,0.96,31,31,0.01323737382888794,7.38179536134055e-05,0.008591737520048288,3792.66,4154259.4444,2038.2000501422817,0.21784134864807128,0.0007606778830560415,0.02758038946527118,61650.0,35527500.0,5960.494945891658
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.577928159236908,0.014980312604159161,0.12239408729247979,109.23,438.0971,20.930769216634157,175244.68,1230453444.1776,35077.819832161746,174150.0,1239027500.0,35199.822442733996,1.0,31,31,0.0063701653480529785,4.541287400581382e-05,0.006738907478650662,1786.3,1966658.4299999995,1402.3759945178751,0.3303348135948181,0.002428000162306779,0.049274741625976885,100700.0,181010000.0,13453.99568901373
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.607624180316925,0.025845464990227867,0.1607652480800122,110.41,803.5819,28.34752017372948,177434.46,1946018649.4284,44113.701379825296,176450.0,1930147500.0,43933.443980639626,1.0,31,31,0.006538150310516358,5.74635372248565e-05,0.0075804707785767835,1925.44,3708646.326399999,1925.7846002084448,0.3473983430862427,0.00453270217247748,0.06732534569148145,102350.0,308227500.0,17556.40908614287
Model-free Dijkstra,True,False,0.0032303500175476074,1.4114284608984916e-05,0.003756898269714648,238.0,0.0,0.0,3615.0,0.0,0.0,836.0,0.0,0.0,1.0,31,31,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.016789464950561522,2.9612875427210378e-05,0.005441771350140539,20.0,0.0,0.0,23059.0,0.0,0.0,20280.0,0.0,0.0,1.0,31,31,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.024524011611938477,4.788352785308233e-05,0.006919792471821849,33.0,0.0,0.0,36241.0,0.0,0.0,33462.0,0.0,0.0,1.0,31,31,,,,,,,,,,,,
