Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.17813252210617064,0.00014239988676692408,0.011933142367663435,999.0,0.0,0.0,46110.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,0.005419104099273681,2.2663769968465884e-05,0.004760648061815312,1325.0,0.0,0.0,0.09660846948623657,0.00010198215091383532,0.01009862123825997,25000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.22985057830810546,0.0002914402918213455,0.01707162241327243,999.0,0.0,0.0,60336.57,78400.9251,280.0016519594125,0.0,0.0,0.0,0.0,32,32,0.016391007900238036,4.288571166472935e-05,0.006548718322292489,4406.84,1528673.2544000002,1236.395266247813,0.11332395792007446,0.00012901312439527715,0.011358394446191643,29900.0,490000.0,700.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.3396524477005005,0.0008900167906196883,0.029833149190450683,999.0,0.0,0.0,89020.25,407083.6475,638.0310709518777,0.0,0.0,0.0,0.0,32,32,0.02157048463821411,5.541367981215331e-05,0.007444036526787957,5557.78,1472345.2715999999,1213.4023535497201,0.13334473609924316,0.00018515248335861545,0.013607074753914431,35350.0,1627500.0,1275.7350822173073
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.6822743582725525,0.0031273817787976603,0.05592299865706112,999.0,0.0,0.0,186035.11,5818150.057899999,2412.0841730544976,0.0,0.0,0.0,0.0,32,32,0.021817781925201417,6.975554859433828e-05,0.008351978723292958,6146.74,3735644.9324000003,1932.7816566803401,0.18806328535079955,0.0005959201666065554,0.02441147612510467,51550.0,11347500.0,3368.6050525402943
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,1.5089672589302063,0.12221441684718126,0.34959178601217344,786.99,36276.8899,190.4649308928024,426680.93,9279530229.1451,96330.31832785097,391533.3333333333,7477315555.555556,86471.47249558987,0.75,32,32,0.020966408252716066,0.00016840523046254816,0.012977104086141413,5862.04,8896340.2784,2982.673344233324,0.25251068353652956,0.0007846087614657961,0.028010868631047417,72000.0,32000000.0,5656.85424949238
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,1.0024121165275575,0.06448005755846382,0.2539292373053245,151.09,1265.4818999999998,35.57361241144902,295205.7,4732300507.529999,68791.71830627578,294050.0,4715847500.0,68672.02851234263,1.0,32,32,0.010269529819488525,7.904701066474332e-05,0.008890838580513276,3202.56,7733428.1263999995,2780.9041922367624,0.41264366149902343,0.005698103915227557,0.07548578618009855,123800.0,486060000.0,22046.768470685223
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.976888177394867,0.07874352530817816,0.28061276754306486,147.85,1449.3075,38.069771472915356,288288.95,6191504358.8475,78686.11287163383,287150.0,6192127500.0,78690.07243610849,1.0,32,32,0.010341780185699463,0.00011403297594171703,0.010678622380331512,2900.56,8697658.3664,2949.1792699664766,0.425740704536438,0.005551891200466138,0.07451101395408694,127250.0,435687500.0,20873.128658636684
Model-free Dijkstra,True,False,0.0025676608085632322,1.053546113823245e-05,0.003245837509523921,243.0,0.0,0.0,3663.0,0.0,0.0,846.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.01590263605117798,2.1356769772745563e-05,0.004621338526092366,21.0,0.0,0.0,24447.0,0.0,0.0,21630.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.0236574387550354,2.3208931426660232e-05,0.0048175648855682505,34.0,0.0,0.0,37837.0,0.0,0.0,35020.0,0.0,0.0,1.0,32,32,,,,,,,,,,,,
