Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.002315049171447754,2.6402610612876746e-07,0.0005138347070106957,244.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1.0,5,5,3.996372222900391e-05,3.833042089809169e-08,0.0001957815642446747,14.0,0.0,0.0,0.0023050522804260254,2.800979349274257e-07,0.0005292427939305605,1000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.0023737668991088865,2.719004231721556e-07,0.0005214407187515716,184.21,31.6859,5.629023005815485,1002.16,5.734399999999998,2.394660727535322,1000.0,0.0,0.0,1.0,5,5,5.9211254119873046e-05,5.497819799415993e-08,0.00023447430135125667,16.24,13.862400000000001,3.723224409030431,0.0023537397384643553,2.7834508671276125e-07,0.00052758419869511,1000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.002340850830078125,2.9433686463562483e-07,0.000542528215520285,129.4,40.62000000000001,6.373382147651277,1004.18,24.007600000000004,4.899755095920612,1000.0,0.0,0.0,1.0,5,5,9.006738662719726e-05,8.202318310281952e-08,0.0002863968978582337,18.7,42.42999999999999,6.513831437794503,0.002340850830078125,2.9433686463562483e-07,0.000542528215520285,1000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.0022996711730957032,3.1090690581550005e-07,0.0005575902669662555,80.6,38.32,6.190315016216864,1006.64,41.9104,6.473824217570323,1000.0,0.0,0.0,1.0,5,5,4.010200500488281e-05,3.859818093587819e-08,0.00019646419759304287,21.26,116.21240000000002,10.780185527160468,0.0022697186470031737,2.9596902083426357e-07,0.0005440303491849178,1000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.0023090195655822753,2.845384515865135e-07,0.00053342145774848,55.11,30.557899999999997,5.5279200428370885,1014.36,218.67040000000006,14.787508241755948,1000.0,0.0,0.0,1.0,5,5,5.0618648529052735e-05,4.873780732737033e-08,0.00022076640896515558,21.52,194.4896,13.94595281793252,0.0022890591621398926,2.74689322731092e-07,0.0005241081212222264,1000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.0021392822265625,2.9141867230464413e-07,0.000539832077876671,41.55,27.9275,5.28464757576132,1015.26,283.41240000000005,16.834856696746783,1000.0,0.0,0.0,1.0,5,5,6.139516830444336e-05,5.913501638019623e-08,0.00024317692402897983,24.24,420.8224000000001,20.513956224970357,0.0020792794227600096,2.827683336533937e-07,0.0005317596577904286,1000.0,0.0,0.0
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.0024579930305480956,4.006838415250514e-07,0.0006329959253621238,41.89,26.617899999999995,5.1592538220172885,1023.64,582.6704000000001,24.13856665172976,1000.0,0.0,0.0,1.0,5,5,7.070541381835938e-05,6.650485752288659e-08,0.0002578853573254724,21.64,494.9904000000001,22.248379716284962,0.0023368549346923827,3.129125462692173e-07,0.0005593858652747826,1000.0,0.0,0.0
Model-free Dijkstra,True,False,3.144025802612305e-05,3.2104076871064534e-08,0.0001791761057481285,6.0,0.0,0.0,28.0,0.0,0.0,9.0,0.0,0.0,1.0,5,5,,,,,,,,,,,,
Model-free Value Iteration,True,False,5.006074905395508e-05,4.761601468885604e-08,0.0002182109408092455,5.0,0.0,0.0,69.0,0.0,0.0,50.0,0.0,0.0,1.0,5,5,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,4.004716873168945e-05,3.849104411415284e-08,0.00019619134566578833,6.0,0.0,0.0,79.0,0.0,0.0,60.0,0.0,0.0,1.0,5,5,,,,,,,,,,,,
