Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.09600633382797241,4.232241933138425e-05,0.006505568332696557,999.0,0.0,0.0,33372.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,0.003439018726348877,1.301249483611855e-06,0.0011407232283125715,1207.0,0.0,0.0,0.05189039468765259,2.202412122994133e-05,0.00469298638714639,18000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.13033764839172363,5.053014372047074e-05,0.007108455790146742,999.0,0.0,0.0,43955.72,64769.6416,254.4988047123208,0.0,0.0,0.0,0.0,22,22,0.005921566486358642,3.7117374749584544e-06,0.0019265870016582315,2059.94,257316.4364,507.2636754194016,0.06264816761016846,2.962498344847972e-05,0.005442883743796088,21270.0,217100.0,465.9399102888698
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.1881711959838867,9.760331694451453e-05,0.00987943910070377,999.0,0.0,0.0,64808.23,343783.6571,586.3306721466992,0.0,0.0,0.0,0.0,22,22,0.007090713977813721,5.554588835701679e-06,0.0023568175227839934,2518.94,567710.1164,753.4654049125282,0.0784835958480835,3.194248297611466e-05,0.005651768128304156,27030.0,789100.0,888.3130078975541
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.3543494057655334,0.00021293451917546804,0.014592276010803389,999.0,0.0,0.0,130589.21,3182281.8858999996,1783.895144312019,0.0,0.0,0.0,0.0,22,22,0.007795925140380859,1.0342546093488636e-05,0.0032159829124994797,2926.36,1307525.4304,1143.4707824863738,0.10432717323303223,7.067371064554208e-05,0.008406765766068547,38810.0,3073900.0,1753.2541173486518
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.8349485564231872,0.0006946439972242103,0.02635609981056018,999.0,0.0,0.0,315147.82,39651510.0876,6296.944504090853,0.0,0.0,0.0,0.0,22,22,0.005777397155761719,1.7886574250633198e-05,0.004229252209390355,2183.92,2341363.4735999997,1530.1514544645572,0.14228728771209717,0.00015850369633769787,0.012589825111481805,53970.0,17789100.0,4217.712650240649
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.35299092292785644,0.00531058733515479,0.07287377673179009,124.09,731.4818999999999,27.045922058602475,142946.85,836453640.0675,28921.50826059215,142520.0,835309600.0,28901.723132021038,1.0,22,22,0.00297579288482666,7.171531403605513e-06,0.002677971509110116,1181.26,1053139.4123999998,1026.225809653996,0.1871168351173401,0.0004707751177578473,0.021697352782260034,75760.0,78142400.0,8839.819002671944
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.3460437798500061,0.004654557823111753,0.06822431988016996,117.99,636.0498999999999,25.220029738285398,135803.25,711058607.7875,26665.682211177347,135390.0,710997900.0,26664.543873841158,1.0,22,22,0.0025611519813537598,6.346902405738319e-06,0.002519305937304622,994.5,888621.63,942.6672954971972,0.1940802502632141,0.0006831042900958606,0.02613626388939055,76310.0,91873900.0,9585.087375710249
Model-free Dijkstra,True,False,0.002182161808013916,1.8560707573556104e-07,0.00043082139656191754,291.0,0.0,0.0,4494.0,0.0,0.0,1009.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.009811673164367676,4.847367586307882e-07,0.0006962303919183564,15.0,0.0,0.0,22175.0,0.0,0.0,18690.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.016004538536071776,4.826005186941984e-07,0.0006946945506438051,29.0,0.0,0.0,39619.0,0.0,0.0,36134.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
