Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.14180394887924194,1.5183841545137965e-06,0.0012322273144650692,999.0,0.0,0.0,43272.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,0.0030164384841918947,8.518577715221909e-10,2.918660260328685e-05,905.0,0.0,0.0,0.06618058443069458,1.839149962222564e-07,0.000428853117305047,20000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.18772321939468384,1.9132885522310515e-06,0.0013832167408729015,999.0,0.0,0.0,57044.98,53147.8796,230.5382389105981,0.0,0.0,0.0,0.0,30,30,0.005116982460021973,4.7027346026652595e-06,0.0021685789362311117,1551.0,429408.16,655.2924232737626,0.07927472829818726,2.0090528024581996e-06,0.001417410597695036,24020.0,159600.0,399.49968710876357
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.27708873987197874,2.1805716469424396e-05,0.0046696591384622925,999.0,0.0,0.0,86112.36,394228.7104,627.8763496103353,0.0,0.0,0.0,0.0,30,30,0.007559361457824707,7.2128485528764925e-06,0.00268567469230294,2356.42,700594.8236,837.0154261421949,0.09627196073532104,7.3551653288802755e-06,0.002712040805165047,29990.0,589900.0,768.049477572897
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.6052599167823791,0.00020524022788219443,0.014326207728571941,995.44,433.58639999999986,20.82273757218296,194341.47,18206076.3691,4266.857903551511,179000.0,90000000.0,9486.832980505138,0.04,30,30,0.009366118907928466,1.6138295875833816e-05,0.004017249790072036,3016.5,1672312.59,1293.1792567157888,0.13216185092926025,3.082181122861129e-05,0.005551739477732298,42610.0,2957900.0,1719.8546450209099
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.31286489725112915,0.0016588793552699543,0.04072934268153556,163.89,706.8178999999998,26.586047092412965,103589.57,182451554.00509995,13507.462900378441,103280.0,181741600.0,13481.157220357605,1.0,30,30,0.009907269477844238,4.125165377956818e-05,0.0064227450346069455,3264.38,4431494.9356,2105.111620698532,0.18396453380584718,0.00017018861814606227,0.013045635980896534,60960.0,18498400.0,4300.97663327761
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.44530635833740234,0.008152695986709795,0.0902922808810908,84.06,257.9364,16.06039850065994,153230.14,924958898.3403997,30413.136936863317,152780.0,923831600.0,30394.598204286234,1.0,30,30,0.006859972476959229,3.749255797594628e-05,0.00612311668808837,2365.76,4512597.982400001,2124.2876411635034,0.3169631862640381,0.003973275981598954,0.06303392722652583,109180.0,473147600.0,21751.956233865494
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4530621457099915,0.007085611241581837,0.0841760728567319,81.07,178.90509999999998,13.37554111054951,150127.58,783710292.6036,27994.826175627524,149640.0,783030400.0,27982.68035767839,1.0,30,30,0.007889962196350098,3.4288108526538966e-05,0.005855604881354185,2601.46,3775361.748399999,1943.0290137823467,0.3358730745315552,0.0036620053659550877,0.0605145054177516,111290.0,396025900.0,19900.39949347751
Model-free Dijkstra,True,False,0.0020770001411437988,6.334565284760176e-10,2.5168562304510314e-05,282.0,0.0,0.0,3665.0,0.0,0.0,955.0,0.0,0.0,1.0,30,30,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.020069286823272706,4.424186621406534e-07,0.0006651455946938635,25.0,0.0,0.0,27660.0,0.0,0.0,24950.0,0.0,0.0,1.0,30,30,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.025906975269317626,3.712471275946427e-07,0.0006093005232187501,35.0,0.0,0.0,37640.0,0.0,0.0,34930.0,0.0,0.0,1.0,30,30,,,,,,,,,,,,
