Algorithm,Goal reached,Loops encountered,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence actio ,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0",True,False,0.11746231079101563,1.0498758143967278e-06,0.0010246344784344942,999.0,0.0,0.0,35316.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,0.005199537277221679,2.6243063985020856e-09,5.1227984525082434e-05,1569.0,0.0,0.0,0.056240077018737795,2.764448163134148e-07,0.0005257801977189848,17000.0,0.0,0.0
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.25",True,False,0.16347808599472047,2.7357258355721116e-06,0.0016540029732658014,999.0,0.0,0.0,48929.15,95351.4075,308.7902321965512,0.0,0.0,0.0,0.0,22,22,0.006903800964355469,3.5561806368150435e-06,0.0018857838255789139,2083.6,330945.72,575.2788193563188,0.06739674091339111,3.312034385976403e-06,0.0018198995538151008,20340.0,284400.0,533.2916650389353
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.5",True,False,0.2430160880088806,8.944649909352619e-06,0.002990760757625494,999.0,0.0,0.0,75008.71,289692.7259,538.2311082611261,0.0,0.0,0.0,0.0,22,22,0.008276300430297851,8.105533412253862e-06,0.0028470218496270557,2588.24,801817.6623999999,895.4427186593232,0.08008748769760132,4.810204264748562e-06,0.0021932177878059814,24950.0,467500.0,683.7397165588671
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.75",True,False,0.5217852330207825,5.4563105055530064e-05,0.007386684307287679,999.0,0.0,0.0,166191.91,4091750.0219,2022.8074604123844,0.0,0.0,0.0,0.0,22,22,0.009913749694824218,1.7150628901936215e-05,0.004141331778780373,3199.64,1812837.3503999999,1346.4164847475688,0.10703046083450317,1.9325165270964813e-05,0.0043960397258174105,34520.0,1969600.0,1403.4243834279066
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 0.9",True,False,0.83569993019104,0.036253498539449903,0.19040351503963865,564.57,19590.3851,139.9656568591024,272845.62,3755727784.8356,61283.99289239891,270575.75757575757,3422951331.496786,58505.993979222214,0.99,22,22,0.00931950330734253,3.6960226991658385e-05,0.006079492330092899,3071.76,4077751.5024000006,2019.3443248737944,0.1416408896446228,5.0654986800253707e-05,0.007117231680945458,46750.0,5427500.0,2329.699551444349
"cost-based Q-learning true convergence (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.41467898845672607,0.0035234170878921073,0.05935837841359977,88.92,150.9936,12.287945312378307,144164.05,419471761.5475001,20481.0097785119,143700.0,418110000.0,20447.73826123564,1.0,22,22,0.005410780906677246,1.7004648865872696e-05,0.004123669344876319,1859.9,2030122.67,1424.82373295787,0.21616547346115111,0.0011602288780162495,0.03406213261110128,75080.0,140353600.0,11847.092470306798
"Fully-random (deterministic with pi) exploration Q-learning (No discounting, no stochastic approximation) w/ term action & term goal, epsilon = 1",True,False,0.4267469882965088,0.0041210432664411205,0.06419535237414871,90.76,195.4824,13.9815020652289,144673.67,476276312.0211,21823.75568093402,144190.0,477333900.0,21847.972445973104,1.0,22,22,0.005761957168579102,3.0165167380573618e-05,0.0054922825292016446,1936.98,3462904.039600001,1860.8879707279536,0.2261958599090576,0.0016372292350740733,0.04046268941968728,76650.0,189087500.0,13750.909060858487
Model-free Dijkstra,True,False,0.0024782490730285646,2.2680070111960057e-07,0.0004762359720974473,273.0,0.0,0.0,4530.0,0.0,0.0,981.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Value Iteration,True,False,0.021548116207122804,2.380531729784252e-07,0.0004879069306521739,21.0,0.0,0.0,30177.0,0.0,0.0,26628.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
Model-free Synchronous Value Iteration,True,False,0.028457908630371093,2.4134279246936783e-07,0.0004912665187750615,30.0,0.0,0.0,41589.0,0.0,0.0,38040.0,0.0,0.0,1.0,22,22,,,,,,,,,,,,
